Transaction ID,Transaction Date,Value,Cancelled?
7671002879,2023-02-08,155.62,N
7700656754,2023-02-08,51.75,N
7708258588,2023-02-08,185.22,N
7708369177,2023-02-08,245.8,N
7810405926,2023-02-08,92.59,N
7813282515,2023-02-08,97.07,N
7834318837,2023-02-08,194.3,N
7857725676,2023-02-08,32.44,N
7861823717,2023-02-08,144.26,N
7868635347,2023-02-08,35.51,N
7869470716,2023-02-08,66.93,N
7883863606,2023-02-08,136.38,N
7908831656,2023-02-08,23.59,N
7910826958,2023-02-08,163.05,N
7911008361,2023-02-08,946.2,N
7955159861,2023-02-08,195.35,N
7957384137,2023-02-08,36.72,N
7981698847,2023-02-08,143.57,N
7996308179,2023-02-08,105.67,N
7998942789,2023-02-08,119.07,N
8002987659,2023-02-08,87.01,N
8005539371,2023-02-08,56.83,N
8057067861,2023-02-08,166.6,N
8062476022,2023-02-08,129.37,N
8074826910,2023-02-08,44.34,N
8089452434,2023-02-08,111.03,N
8102248475,2023-02-08,113.92,N
8105639165,2023-02-08,91.11,N
8119277147,2023-02-08,170.98,N
8167610705,2023-02-08,183.05,N
8169177804,2023-02-08,38.27,N
8178702908,2023-02-08,79.16,N
8178721007,2023-02-08,50.31,N
8184181078,2023-02-08,160.99,N
8192499537,2023-02-08,49.64,N
8195128599,2023-02-08,54.11,N
8255383727,2023-02-08,114.12,N
8267074996,2023-02-08,129.99,N
8267131787,2023-02-08,135.45,N
8290325584,2023-02-08,83.02,N
8295375989,2023-02-08,537.9,N
8311193215,2023-02-08,72.19,N
8312402578,2023-02-08,170.5,N
8331764927,2023-02-08,95.08,N
8334548974,2023-02-08,30.53,N
8344089034,2023-02-08,209.9,N
8351026824,2023-02-08,52.99,N
8361116478,2023-02-08,66.6,N
8378992152,2023-02-08,218.9,N
8396351899,2023-02-08,156.86,N
8414599117,2023-02-08,190.37,N
8440612974,2023-02-08,105.41,N
8463044212,2023-02-08,167.59,N
8464409931,2023-02-08,257.4,N
8470021761,2023-02-08,105.53,N
8502377493,2023-02-08,154.2,N
8535822747,2023-02-08,47.37,N
8546016089,2023-02-08,68.73,N
8566119045,2023-02-08,204.91,N
8609823733,2023-02-08,83.96,N
8622418162,2023-02-08,9.98,N
8635048881,2023-02-08,190.88,N
8655233137,2023-02-08,58.6,N
8678530537,2023-02-08,118.94,N
8690658874,2023-02-08,952,N
8693778269,2023-02-08,113.38,N
8732687109,2023-02-08,35.2,N
8752764958,2023-02-08,149.31,N
8765524217,2023-02-08,80.13,N
8773326429,2023-02-08,130.54,N
8776816028,2023-02-08,1127.4,N
8823328187,2023-02-08,103.57,N
8823612144,2023-02-08,114.36,N
8826271534,2023-02-08,92.86,N
8838151091,2023-02-08,1245.5,N
8842508101,2023-02-08,149.83,N
8845713024,2023-02-08,118.76,N
8847517958,2023-02-08,473.2,N
8861499635,2023-02-08,87.34,N
8868098490,2023-02-08,37.07,N
8935003980,2023-02-08,59.4,N
8942926363,2023-02-08,107.64,N
8970565396,2023-02-08,57.32,N
8986189151,2023-02-08,65.85,N
8989958644,2023-02-08,30.57,N
8992876297,2023-02-08,128.53,N
9011016653,2023-02-08,233.36,N
9019281550,2023-02-08,152.99,N
9022810844,2023-02-08,115.63,N
9047404394,2023-02-08,169.4,N
9052642737,2023-02-08,12.95,N
9072530160,2023-02-08,101.74,Y
9079891215,2023-02-08,66.57,N
9079919438,2023-02-08,133.59,N
9128693981,2023-02-08,1032.4,N
9137303112,2023-02-08,180.39,N
9174982001,2023-02-08,149.64,N
9184253282,2023-02-08,71.81,N
9187890232,2023-02-08,1123.1,N
9188088545,2023-02-08,193.89,N
9198262696,2023-02-08,154.46,N
9216662859,2023-02-08,103.03,N
9253018356,2023-02-08,93.77,N
9267522183,2023-02-08,120.57,N
9279117149,2023-02-08,947.8,N
9281359677,2023-02-08,173.81,N
9292111892,2023-02-08,100.85,N
9298936230,2023-02-08,118.54,N
9309396490,2023-02-08,1244.2,N
9315981812,2023-02-08,107.47,N
9325340577,2023-02-08,603,N
9330937799,2023-02-08,132.78,N
9337783533,2023-02-08,1872.8,N
9338175804,2023-02-08,187.24,N
9341720753,2023-02-08,162.49,N
9346387181,2023-02-08,106.37,N
9354452515,2023-02-08,63.41,N
9372867780,2023-02-08,149.26,N
9394994130,2023-02-08,1808.4,N
9440486120,2023-02-08,103.37,N
9453583464,2023-02-08,147.08,N
9454811177,2023-02-08,74.38,N
9544393978,2023-02-08,34.93,N
9564525845,2023-02-08,1565.7,N
9567353522,2023-02-08,19.11,N
9588745233,2023-02-08,129.86,N
9594944927,2023-02-08,132.1,N
9600109729,2023-02-08,159.35,N
9610867235,2023-02-08,898.2,N
9634952046,2023-02-08,124.98,N
9638939885,2023-02-08,96.4,N
9666850109,2023-02-08,126.11,N
9710322850,2023-02-08,150.64,N
9756301309,2023-02-08,1002,N
9761298116,2023-02-08,53.32,N
9795119516,2023-02-08,133.74,N
9816683237,2023-02-08,195.95,N
9825475447,2023-02-08,2591.7,N
9834603126,2023-02-08,157.06,N
9843548760,2023-02-08,697.8,N
9854501205,2023-02-08,2.72,N
9859809917,2023-02-08,2283.2,N
9880073622,2023-02-08,145.4,N
9886143304,2023-02-08,100.19,N
9896439079,2023-02-08,146.5,N
9918615087,2023-02-08,941,N
9931324074,2023-02-08,62.15,N
9957376365,2023-02-08,72.05,N
0002147025,2023-02-09,170.19,N
0020134045,2023-02-09,113.82,N
0051852497,2023-02-09,69.64,N
0072132310,2023-02-09,55.83,N
0110678419,2023-02-09,572.9,Y
0131752537,2023-02-09,65.38,N
0135219698,2023-02-09,36.71,N
0138439931,2023-02-09,98.98,N
0142838578,2023-02-09,6.19,N
0150860714,2023-02-09,103.88,N
0152178848,2023-02-09,97.62,N
0185558992,2023-02-09,108.34,N
0226399249,2023-02-09,110.51,N
0226658384,2023-02-09,102.32,N
0234244348,2023-02-09,81.5,N
0256407924,2023-02-09,96.08,N
0258978848,2023-02-09,72.3,N
0261235427,2023-02-09,859.1,N
0262835967,2023-02-09,82.14,N
0292692633,2023-02-09,67.84,N
0307750965,2023-02-09,58.86,N
0314308644,2023-02-09,139.86,N
0317004670,2023-02-09,146.02,N
0322124352,2023-02-09,112.05,N
0332445593,2023-02-09,35.39,N
0339835982,2023-02-09,53.56,N
0356601951,2023-02-09,129.76,N
0364178094,2023-02-09,168.03,N
0407619429,2023-02-09,45.07,N
0426443357,2023-02-09,38.34,N
0439462126,2023-02-09,47.96,N
0451211340,2023-02-09,71.12,N
0460636480,2023-02-09,66.82,Y
0507091914,2023-02-09,88.73,N
0507350960,2023-02-09,98.03,N
0524705267,2023-02-09,34.17,N
0527115525,2023-02-09,105.33,N
0537008675,2023-02-09,145.82,N
0542964198,2023-02-09,63.04,N
0543180549,2023-02-09,59.74,N
0546288642,2023-02-09,59.28,N
0563828803,2023-02-09,29.71,N
0582205891,2023-02-09,140.11,N
0616304633,2023-02-09,133.43,N
0634711865,2023-02-09,112.76,N
0634818198,2023-02-09,254.92,N
0673556727,2023-02-09,88.16,N
0688952682,2023-02-09,133.16,N
0690864264,2023-02-09,117.9,N
0693294957,2023-02-09,652,N
0731787625,2023-02-09,645.9,N
0741827360,2023-02-09,132.75,N
0762303204,2023-02-09,69,N
0789930560,2023-02-09,100.78,N
0830199128,2023-02-09,993.4,N
0847468550,2023-02-09,11.47,N
0875097782,2023-02-09,121.5,N
0899562175,2023-02-09,181.31,N
0904679926,2023-02-09,126.46,N
0917617347,2023-02-09,37.65,N
0926102478,2023-02-09,99.44,N
0934898537,2023-02-09,50.78,N
0947872809,2023-02-09,65.77,N
0963100696,2023-02-09,76.74,N
0963672401,2023-02-09,1176.8,N
0965391280,2023-02-09,96.94,N
1010990578,2023-02-09,142.67,N
1015437869,2023-02-09,58.69,N
1025662229,2023-02-09,9.69,N
1035277999,2023-02-09,1216.6,N
1041850077,2023-02-09,158.25,N
1058766783,2023-02-09,1324.2,N
1075619327,2023-02-09,86.86,N
1084650762,2023-02-09,176.56,N
1087107326,2023-02-09,1576.6,N
1105574539,2023-02-09,898.2,N
1108377122,2023-02-09,73.82,N
1141317664,2023-02-09,120.47,N
1150124512,2023-02-09,75.79,N
1176648268,2023-02-09,155.69,N
1201298776,2023-02-09,912.8,N
1207304905,2023-02-09,67.11,N
1232768804,2023-02-09,108.23,N
1244378720,2023-02-09,96.36,N
1300206160,2023-02-09,54.57,N
1303697149,2023-02-09,1877.3,N
1309920338,2023-02-09,20.1,N
1326976044,2023-02-09,61.15,N
1346325421,2023-02-09,1522.7,N
1357739680,2023-02-09,56.12,N
1366439074,2023-02-09,141.82,N
1389952347,2023-02-09,153.45,N
1409953149,2023-02-09,6.95,N
1411385667,2023-02-09,149.44,N
1431430722,2023-02-09,74.39,N
1432401238,2023-02-09,77.75,N
1436215455,2023-02-09,83.26,N
1442469935,2023-02-09,1162.9,N
1450919995,2023-02-09,363.8,N
1451558414,2023-02-09,161.19,N
1456559303,2023-02-09,512.3,N
1462452043,2023-02-09,257.1,N
1472497325,2023-02-09,264.6,N
1482279479,2023-02-09,143.27,N
1500313904,2023-02-09,58.39,N
1507012888,2023-02-09,81.22,N
1521699801,2023-02-09,79.05,N
1523447125,2023-02-09,18.36,N
1524252409,2023-02-09,65.15,N
1542635829,2023-02-09,1606.6,N
1550588680,2023-02-09,51.68,N
1578067669,2023-02-09,151.22,N
1588417735,2023-02-09,97.8,N
1600369472,2023-02-09,118.21,N
1603853065,2023-02-09,64.44,N
1610053567,2023-02-09,32.68,N
1613955642,2023-02-09,105.86,N
1637966016,2023-02-09,201.62,N
1650641753,2023-02-09,60.37,N
1661701302,2023-02-09,65.76,N
1666698725,2023-02-09,164.72,N
1727252179,2023-02-09,134.78,N
1739936957,2023-02-09,88.81,N
1741522463,2023-02-09,55.87,N
1755177879,2023-02-09,126.81,N
1764320255,2023-02-09,109.51,N
1773554417,2023-02-09,144.93,N
1775717658,2023-02-09,69.51,N
1790214009,2023-02-09,160.1,N
1810588049,2023-02-09,129.85,N
1833747917,2023-02-09,108.57,N
1892996936,2023-02-09,77.66,N
1897542038,2023-02-09,156.03,N
1966767137,2023-02-09,154.98,N
2000942547,2023-02-09,102.69,N
2005180475,2023-02-09,86,N
2007433338,2023-02-09,89.39,N
2012317804,2023-02-09,624.2,N
2031225553,2023-02-09,102.59,N
2083286685,2023-02-09,78.22,N
2100653709,2023-02-09,134.87,N
2127400070,2023-02-09,58.59,N
2143579985,2023-02-09,77.58,N
2148078178,2023-02-09,50.02,N
2152036026,2023-02-09,106.29,N
2172910325,2023-02-09,87.21,N
2177882966,2023-02-09,134.28,N
2185289284,2023-02-09,43.87,N
2196812110,2023-02-09,176.85,N
2206250780,2023-02-09,182.8,N
2211653251,2023-02-09,175.39,N
2229503790,2023-02-09,205.74,N
2251436138,2023-02-09,112.93,N
2257627172,2023-02-09,64.03,N
2272546145,2023-02-09,47.07,N
2278804308,2023-02-09,16.12,N
2280544113,2023-02-09,7.12,N
2285320620,2023-02-09,1726.4,N
2300242478,2023-02-09,548.3,N
2317561016,2023-02-09,107.84,N
2349229017,2023-02-09,176.29,N
2353053726,2023-02-09,123.28,N
2354916892,2023-02-09,167.25,N
2371328944,2023-02-09,55.88,N
2418556018,2023-02-09,78.1,N
2422875041,2023-02-09,95.64,N
2426830808,2023-02-09,101.12,N
2474726519,2023-02-09,83.99,N
2484392125,2023-02-09,10.05,N
2493147502,2023-02-09,132.11,N
2499570504,2023-02-09,40.77,N
2522602497,2023-02-09,112.69,N
2524455335,2023-02-09,196.47,N
2527744524,2023-02-09,48.05,N
2562393376,2023-02-09,110.11,N
2571884751,2023-02-09,187.78,N
2614476404,2023-02-09,127.38,N
2618220102,2023-02-09,95.74,N
2638787752,2023-02-09,137.17,N
2648897925,2023-02-09,122.79,N
2665279576,2023-02-09,97.79,N
2666253902,2023-02-09,97.89,N
2673192743,2023-02-09,160.06,N
2673695559,2023-02-09,129.19,N
2704745838,2023-02-09,79.45,N
2706235543,2023-02-09,940.9,N
2731641177,2023-02-09,165.46,N
2737473349,2023-02-09,76.61,N
2741669392,2023-02-09,94.29,N
2747663663,2023-02-09,106.38,N
2761605586,2023-02-09,156.34,N
2782442732,2023-02-09,120.08,N
2785922611,2023-02-09,184.91,N
2820910548,2023-02-09,38.42,N
2825170747,2023-02-09,155.22,N
2838292226,2023-02-09,1530.9,N
2899063812,2023-02-09,735.1,N
2922863387,2023-02-09,83.47,N
2943249629,2023-02-09,140.03,N
2944323407,2023-02-09,105.04,N
2947591968,2023-02-09,71.26,N
2950921418,2023-02-09,103.16,N
2972511867,2023-02-09,35.39,N
2976665338,2023-02-09,37.53,N
2995351688,2023-02-09,39.39,N
3002014982,2023-02-09,24.12,N
3014068977,2023-02-09,139.36,N
3017200264,2023-02-09,49.28,N
3022845847,2023-02-09,49.06,N
3026369497,2023-02-09,287.8,N
3049542071,2023-02-09,45.04,Y
3072380945,2023-02-09,1260,N
3073256555,2023-02-09,73.98,N
3078308146,2023-02-09,155.76,N
3084949107,2023-02-09,150.23,N
3096135746,2023-02-09,136.48,N
3103012764,2023-02-09,145.71,N
3114975496,2023-02-09,134.21,N
3120329843,2023-02-09,142.59,N
3129964924,2023-02-09,134.75,N
3148035321,2023-02-09,953.9,N
3148827465,2023-02-09,159.05,N
3152242115,2023-02-09,159.54,N
3187315283,2023-02-09,163.99,N
3200194375,2023-02-09,214.76,N
3270211961,2023-02-09,96.82,N
3281494749,2023-02-09,157.13,N
3288557673,2023-02-09,197.63,N
3318724165,2023-02-09,127.23,N
3319247115,2023-02-09,94.81,N
3349991637,2023-02-09,46.29,N
3362617662,2023-02-09,74.98,N
3364251460,2023-02-09,1060,N
3386162983,2023-02-09,161.02,N
3413207180,2023-02-09,666.4,N
3454091187,2023-02-09,168.65,N
3462597582,2023-02-09,898.1,N
3463915588,2023-02-09,1325.7,N
3464232263,2023-02-09,44.19,N
3469952701,2023-02-09,36.48,N
3480106129,2023-02-09,93.51,N
3501108516,2023-02-09,97.15,N
3505076228,2023-02-09,125.74,N
3529468967,2023-02-09,134.52,N
3535088135,2023-02-09,78.9,N
3537626177,2023-02-09,55.42,N
3541309431,2023-02-09,156.71,N
3602434435,2023-02-09,112.38,N
3641414229,2023-02-09,115.75,N
3657588418,2023-02-09,136.3,N
3664217152,2023-02-09,22.93,N
3665193494,2023-02-09,140.61,N
3670722688,2023-02-09,75.39,N
3688477952,2023-02-09,15.37,N
3712873409,2023-02-09,188.14,N
3714225811,2023-02-09,54.92,N
3725644446,2023-02-09,121.16,N
3776478144,2023-02-09,1727.8,N
3824506947,2023-02-09,103.44,N
3849096947,2023-02-09,98.31,N
3856436146,2023-02-09,102.14,N
3858103926,2023-02-09,1485,N
3894843896,2023-02-09,114.45,N
3902623969,2023-02-09,166.7,N
3922440797,2023-02-09,121.13,N
3923923589,2023-02-09,147.12,N
3924360529,2023-02-09,100.36,N
3930390760,2023-02-09,137.44,N
3998802053,2023-02-09,156.67,N
4023449415,2023-02-09,150.22,N
4025712466,2023-02-09,1288.6,N
4035665398,2023-02-09,892.4,N
4038236293,2023-02-09,11.2,N
4046317612,2023-02-09,56.02,N
4057639004,2023-02-09,66.83,N
4070273743,2023-02-09,48.6,N
4072693618,2023-02-09,89.43,N
4080310684,2023-02-09,107.22,N
4081634505,2023-02-09,33.68,N
4122428572,2023-02-09,38.66,Y
4129591746,2023-02-09,180.82,N
4150051836,2023-02-09,7.4,N
4165249645,2023-02-09,97.39,N
4184027024,2023-02-09,118.46,N
4213362477,2023-02-09,188.3,N
4218398313,2023-02-09,137.79,N
4230172990,2023-02-09,1410.1,N
4243428182,2023-02-09,125.98,N
4270536187,2023-02-09,155.66,N
4284703579,2023-02-09,93.18,N
4290319513,2023-02-09,411.3,N
4297384639,2023-02-09,37.65,N
4359242328,2023-02-09,101.53,N
4369223601,2023-02-09,89.08,N
4369805783,2023-02-09,93.14,N
4377496778,2023-02-09,107.86,N
4381350855,2023-02-09,90.79,N
4389321137,2023-02-09,203.24,N
4396984804,2023-02-09,163.2,N
4427645402,2023-02-09,50.41,N
4454841845,2023-02-09,70.47,N
4456138882,2023-02-09,1156.9,N
4501574879,2023-02-09,39.08,N
4509204795,2023-02-09,63.75,N
4513701676,2023-02-09,115.1,N
4526098175,2023-02-09,210.8,N
4539114409,2023-02-09,124.56,N
4567924606,2023-02-09,24.49,N
4595593104,2023-02-09,1208,N
4619718734,2023-02-09,1365.7,N
4632115118,2023-02-09,158.52,N
4648159578,2023-02-09,83.38,N
4652100701,2023-02-09,70.71,N
4697474929,2023-02-09,103.84,N
4701836214,2023-02-09,142.5,N
4708735472,2023-02-09,128.31,N
4726505637,2023-02-09,116.81,N
4733342942,2023-02-09,119.77,N
4735633278,2023-02-09,125.63,N
4780155428,2023-02-09,62.92,N
4793151094,2023-02-09,1131.6,N
4804645373,2023-02-09,1363.6,N
4810628485,2023-02-09,135.18,N
4821259958,2023-02-09,121.95,N
4822177270,2023-02-09,787.2,N
4828799761,2023-02-09,73.6,N
4839522278,2023-02-09,44.94,N
4848722705,2023-02-09,135.23,N
4859494148,2023-02-09,85.32,N
4904139976,2023-02-09,46.37,N
4913515993,2023-02-09,155.34,N
4922836071,2023-02-09,938.3,N
4927253414,2023-02-09,11.67,N
5007247324,2023-02-09,77.09,N
5010426455,2023-02-09,8.38,N
5018904232,2023-02-09,58.09,N
5040751311,2023-02-09,233.91,N
5045870084,2023-02-09,12.71,N
5055716355,2023-02-09,115.06,N
5115638886,2023-02-09,157.3,N
5121555075,2023-02-09,82.14,N
5133694938,2023-02-09,484,N
5143386268,2023-02-09,91.82,N
5170959702,2023-02-09,79.33,N
5173223456,2023-02-09,105.21,N
5216713352,2023-02-09,158.77,N
5229643595,2023-02-09,84.51,N
5262738508,2023-02-09,82.57,N
5264546053,2023-02-09,68.25,N
5278136340,2023-02-09,166.64,N
5287561164,2023-02-09,40.77,N
5309061231,2023-02-09,73.05,N
5312910651,2023-02-09,138.85,N
5330043999,2023-02-09,101.53,N
5335486465,2023-02-09,85.88,N
5336776181,2023-02-09,780.7,N
5351833972,2023-02-09,155,N
5359607572,2023-02-09,104.28,N
5370632669,2023-02-09,113.15,N
5372273968,2023-02-09,96.17,N
5383699643,2023-02-09,84.03,N
5397580473,2023-02-09,69.99,N
5410216709,2023-02-09,117.1,N
5448178081,2023-02-09,587.9,N
5461714420,2023-02-09,113.5,N
5531542976,2023-02-09,38.14,N
5537986930,2023-02-09,53.95,N
5538399052,2023-02-09,109.88,N
5542233724,2023-02-09,91.85,N
5569641998,2023-02-09,145.02,N
5571626887,2023-02-09,33.72,N
5578403190,2023-02-09,158.61,N
5608176944,2023-02-09,140.49,N
5635585450,2023-02-09,118.62,N
5644399397,2023-02-09,18.91,N
5644694550,2023-02-09,5.59,N
5646419158,2023-02-09,141.4,N
5650923531,2023-02-09,30.36,N
5653420336,2023-02-09,125.67,N
5669231066,2023-02-09,7.44,N
5707278567,2023-02-09,74.96,N
5720103015,2023-02-09,827.3,N
5762558223,2023-02-09,196.64,N
5771902454,2023-02-09,125.24,N
5787377249,2023-02-09,124.1,N
5839916765,2023-02-09,125.11,N
5846166784,2023-02-09,64.96,N
5865818317,2023-02-09,127.53,N
5971796739,2023-02-09,67.33,N
6006780895,2023-02-09,87.99,N
6011543162,2023-02-09,95.76,N
6024891954,2023-02-09,180.04,N
6053619485,2023-02-09,74.41,N
6054424424,2023-02-09,110.01,N
6065139483,2023-02-09,226.54,N
6081355136,2023-02-09,109.28,N
6088822880,2023-02-09,1160,N
6091448382,2023-02-09,143.77,N
6102820169,2023-02-09,102.41,N
6113661474,2023-02-09,151.14,N
6143218277,2023-02-09,125.13,N
6150697096,2023-02-09,56.53,N
6163857968,2023-02-09,37.14,N
6171315753,2023-02-09,64.72,Y
6180793654,2023-02-09,76.46,N
6188737990,2023-02-09,46.3,N
6196108328,2023-02-09,88.92,N
6199213858,2023-02-09,78.16,N
6200015244,2023-02-09,165.96,N
6202830581,2023-02-09,174.92,N
6227433179,2023-02-09,99.98,Y
6228569368,2023-02-09,42.5,N
6241658891,2023-02-09,87.02,N
6269998581,2023-02-09,107.47,N
6283255191,2023-02-09,80.63,N
6289681583,2023-02-09,112.31,N
6299968435,2023-02-09,140.35,N
6305299072,2023-02-09,139.7,N
6330283931,2023-02-09,118.41,N
6347500906,2023-02-09,35.18,N
6355854339,2023-02-09,82.99,N
6362127277,2023-02-09,42.25,N
6367094180,2023-02-09,171.71,N
6368212209,2023-02-09,142.44,N
6392964371,2023-02-09,96.52,N
6397146790,2023-02-09,26.32,N
6404101106,2023-02-09,26.26,N
6404614537,2023-02-09,156.08,N
6429190951,2023-02-09,139.51,Y
6445119735,2023-02-09,67.99,N
6455916433,2023-02-09,109.67,N
6462530693,2023-02-09,128.5,N
6474019611,2023-02-09,1705.6,N
6475242969,2023-02-09,182.37,N
6477341492,2023-02-09,176.84,N
6513294789,2023-02-09,50.28,N
6540067135,2023-02-09,105.57,N
6544526711,2023-02-09,134,N
6557718320,2023-02-09,140.26,N
6563820980,2023-02-09,61.13,N
6567013044,2023-02-09,85.81,N
6598071003,2023-02-09,53.97,N
6643142997,2023-02-09,1202.9,N
6661140305,2023-02-09,157.69,N
6693749852,2023-02-09,217.27,N
6698413003,2023-02-09,12.69,N
6702915063,2023-02-09,191.29,N
6710609146,2023-02-09,111.83,N
6723078160,2023-02-09,111.55,N
6741024182,2023-02-09,102.35,N
6789274588,2023-02-09,110.83,N
6826045524,2023-02-09,57.36,N
6838868563,2023-02-09,101.37,N
6855537154,2023-02-09,126.2,N
6866157749,2023-02-09,89.48,N
6886406396,2023-02-09,193.78,N
6892046169,2023-02-09,45.7,N
6908269434,2023-02-09,130.36,N
6922647815,2023-02-09,190.82,N
6943313630,2023-02-09,64.46,N
6949057555,2023-02-09,181.77,N
6966663840,2023-02-09,68.62,N
6970208974,2023-02-09,83.64,N
6977551879,2023-02-09,1043.8,N
6988043985,2023-02-09,54.35,N
6989688610,2023-02-09,142.61,N
7014070363,2023-02-09,132.48,N
7030601890,2023-02-09,38.71,N
7050788058,2023-02-09,118.82,N
7079616395,2023-02-09,138.19,N
7119498290,2023-02-09,7.96,N
7125084281,2023-02-09,74.6,N
7138518803,2023-02-09,110.14,N
7171821544,2023-02-09,229.85,N
7175774133,2023-02-09,51.97,N
7180906085,2023-02-09,166.16,N
7206369375,2023-02-09,56.29,N
7208558094,2023-02-09,101.51,N
7228750306,2023-02-09,123.35,N
7234083758,2023-02-09,99.18,N
7254890195,2023-02-09,1558.7,N
7260819715,2023-02-09,135.47,N
7265509331,2023-02-09,119.17,N
7267362826,2023-02-09,177.2,N
7306876627,2023-02-09,132.48,N
7309639375,2023-02-09,57.19,N
7315611215,2023-02-09,158.5,N
7316459875,2023-02-09,625.1,N
7354862347,2023-02-09,122.91,N
7370799298,2023-02-09,84.55,N
7371774434,2023-02-09,89.75,N
7410332581,2023-02-09,10.45,N
7415530179,2023-02-09,103.19,N
7426957764,2023-02-09,179.65,N
7428074258,2023-02-09,69.39,N
7438624374,2023-02-09,951,N
7442211690,2023-02-09,87.82,Y
7466187412,2023-02-09,1300.7,N
7488208889,2023-02-09,20.18,N
7491742610,2023-02-09,682.6,N
7500429762,2023-02-09,107.63,N
7584781594,2023-02-09,63.99,N
7589326941,2023-02-09,82.54,N
7624954222,2023-02-09,168.19,N
7652123178,2023-02-09,69.33,N
7695768472,2023-02-09,123.88,N
7702094664,2023-02-09,64.47,N
7721453070,2023-02-09,132.58,N
7736213976,2023-02-09,50.63,N
7751749989,2023-02-09,119.51,N
7774626727,2023-02-09,4.38,N
7775812079,2023-02-09,154.04,N
7798640223,2023-02-09,148.39,N
7810331450,2023-02-09,73.11,N
7860880180,2023-02-09,129.57,N
7869049727,2023-02-09,12.23,N
7883196804,2023-02-09,87.15,N
7895236229,2023-02-09,46.08,N
7897496848,2023-02-09,175.48,N
7898967763,2023-02-09,1340.1,N
7917784223,2023-02-09,1386.8,N
7917991598,2023-02-09,239.1,N
7923259410,2023-02-09,99.59,N
7930068617,2023-02-09,1301.5,N
7931454189,2023-02-09,58.71,N
7942566005,2023-02-09,1038.5,N
7959097755,2023-02-09,77.33,N
7963512036,2023-02-09,181.01,N
7968102340,2023-02-09,149.64,N
8037579042,2023-02-09,99.11,N
8038116828,2023-02-09,121.34,N
8045604484,2023-02-09,178.61,N
8049486354,2023-02-09,155.29,N
8073795647,2023-02-09,32.87,N
8078220057,2023-02-09,67.76,N
8102943513,2023-02-09,59.54,N
8107773187,2023-02-09,32.83,N
8110510876,2023-02-09,157.79,N
8117392771,2023-02-09,60.16,N
8117897849,2023-02-09,52.73,N
8182847850,2023-02-09,108.36,N
8186341730,2023-02-09,255.62,N
8192425797,2023-02-09,144.14,N
8230238936,2023-02-09,38.09,N
8231432396,2023-02-09,117.38,N
8235759977,2023-02-09,103.8,N
8245141658,2023-02-09,27.53,N
8252634222,2023-02-09,173.88,N
8293431326,2023-02-09,115.5,N
8294779334,2023-02-09,54.69,N
8304243172,2023-02-09,136.48,N
8307972981,2023-02-09,1679.2,N
8325020164,2023-02-09,81.65,N
8349957190,2023-02-09,113.36,N
8375375578,2023-02-09,116.34,N
8384231192,2023-02-09,115.89,N
8396089949,2023-02-09,123.84,N
8416180695,2023-02-09,75.46,N
8447984222,2023-02-09,185.1,N
8455196696,2023-02-09,74.87,N
8456451363,2023-02-09,98.06,N
8485601262,2023-02-09,125.94,N
8493655406,2023-02-09,160.54,N
8523264043,2023-02-09,105.05,N
8549509183,2023-02-09,1045.1,N
8551839217,2023-02-09,813,N
8555123984,2023-02-09,148.45,N
8574652733,2023-02-09,125.05,N
8582169272,2023-02-09,97.29,N
8602456581,2023-02-09,88.39,N
8627770530,2023-02-09,64.47,N
8634285057,2023-02-09,899.8,N
8636102685,2023-02-09,101.24,N
8650076904,2023-02-09,31.87,N
8680634573,2023-02-09,1855.5,N
8736660582,2023-02-09,109.08,N
8765919130,2023-02-09,190.68,N
8770709343,2023-02-09,1549.1,N
8789547551,2023-02-09,138.48,N
8817462047,2023-02-09,37.9,N
8841340630,2023-02-09,94.78,N
8850694563,2023-02-09,4.61,N
8908547614,2023-02-09,124.33,N
8936684558,2023-02-09,97.54,N
8950485702,2023-02-09,158.66,N
8958872268,2023-02-09,108.53,N
9024160324,2023-02-09,64.55,N
9058107663,2023-02-09,125.68,N
9059693922,2023-02-09,1434.1,N
9071531457,2023-02-09,85.04,N
9111689781,2023-02-09,148.56,N
9115460398,2023-02-09,105.79,N
9141753747,2023-02-09,969.7,N
9156609094,2023-02-09,101.26,N
9169311323,2023-02-09,38.13,N
9173177075,2023-02-09,109.32,N
9191411750,2023-02-09,49.68,N
9205121665,2023-02-09,125.48,Y
9206179411,2023-02-09,135.68,N
9217504955,2023-02-09,56.03,N
9217933422,2023-02-09,96.28,N
9224875157,2023-02-09,105.71,N
9234135369,2023-02-09,82.1,N
9283753968,2023-02-09,114.01,N
9286469799,2023-02-09,62.59,N
9311792160,2023-02-09,104.33,N
9314830268,2023-02-09,30.61,N
9350469596,2023-02-09,63.95,N
9373255444,2023-02-09,94.06,N
9377366798,2023-02-09,97.55,N
9392302010,2023-02-09,83.42,N
9436055137,2023-02-09,82.05,N
9463323708,2023-02-09,1658,N
9512489953,2023-02-09,57.45,N
9523624075,2023-02-09,123.62,N
9530508131,2023-02-09,136.79,N
9547934414,2023-02-09,897,N
9601199667,2023-02-09,119.86,N
9611088159,2023-02-09,1582.3,N
9629892561,2023-02-09,25.58,N
9630086417,2023-02-09,69.41,N
9635633181,2023-02-09,145.58,N
9638853794,2023-02-09,105.82,N
9668916778,2023-02-09,72.19,N
9699718374,2023-02-09,146.33,N
9708737968,2023-02-09,127.72,N
9718945814,2023-02-09,1166.4,N
