Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Jigsaw,JigsawCompanyId,CleanStatus,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,CustomerPriority__c,SLA__c,Active__c,NumberofLocations__c,UpsellOpportunity__c,SLASerialNumber__c,SLAExpirationDate__c,Segment__c
0018d00000Ggx2mAAB,False,,Gill501 Inc,Customer,,,,PA,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx2mAAB,86210,Telecommunications,700000000,10000,,,,,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,ENT
0018d00000Ggx2nAAB,False,,Thornton502 Inc,Customer,,,,,,Turkey,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx2nAAB,86220,Technology,700000000,10000,,,,,0058d000004QHaYAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,COMM
0018d00000Ggx2oAAB,False,,Fitzgerald503 Inc,Customer,,,,FL,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx2oAAB,86230,Banking,700000000,10000,,,,,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,26/07/2029,,,,,Pending,Partner,,,,,,,,,,,,,,,GB
0018d00000Ggx2pAAB,False,,Stone504 Inc,Partner,,,,MA,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx2pAAB,86101,Energy,700000000,10000,,,,,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000Ggx2qAAB,False,,Leonard505 Inc,Customer,,,,,,Thailand,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx2qAAB,86102,Energy,700000000,10000,,,,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,COMM
0018d00000Ggx2rAAB,False,,Hudson506 Inc,Customer,,,,OH,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx2rAAB,65110,Finance,700000000,10000,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,ESMB
0018d00000Ggx9TAAR,False,,Bailey942 Inc,Customer,,,,IA,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx9TAAR,35220,Agriculture,2000000,1100,,,,,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,SMB
0018d00000Ggx9UAAR,False,,Lynch943 Inc,Customer,,,,,,India,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx9UAAR,36000,Consulting,2000000,1100,,,,,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,10/09/2029,,,,,Pending,Advertisement,,,,,,,,,,,,,,,SMB
0018d00000Ggx9VAAR,False,,Holloway944 Inc,Customer,,,,,,Singapore,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx9VAAR,38110,Insurance,2000000,1100,,,,,0058d000004QHahAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,MM
0018d00000Ggx9WAAR,False,,Holmes945 Inc,Customer,,,,,,Hong Kong,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx9WAAR,35130,Insurance,2000000,1100,,,,,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,05/07/2029,,,,,Pending,Advertisement,,,,,,,,,,,,,,,ENT
0018d00000Ggx2sAAB,False,,Wright507 Inc,Customer,,,,,,United Kingdom,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx2sAAB,65120,Education,700000000,10000,,,,,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,22/08/2029,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,GB
0018d00000Ggx2tAAB,False,,Rose673 Inc,Partner,,,,,,Thailand,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx2tAAB,65201,Consulting,700000000,10000,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,SMB
0018d00000Ggx2uAAB,False,,Evans674 Inc,Customer,,,,,,Thailand,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx2uAAB,65202,Apparel,700000000,10000,,,,,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,13/07/2029,,,,,Pending,Web,,,,,,,,,,,,,,,COMM
0018d00000Ggx2vAAB,False,,Powers675 Inc,Customer,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx2vAAB,66210,Apparel,700000000,10000,,,,,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,SMB
0018d00000Ggx2wAAB,False,,Gray676 Inc,Customer,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx2wAAB,66220,Biotechnology,700000000,10000,,,,,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,14/07/2029,,,,,Pending,Public Relations,,,,,,,,,,,,,,,SMB
0018d00000Ggx2xAAB,False,,Aguilar677 Inc,Customer,,,,,,Belgium,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx2xAAB,66290,Retail,700000000,10000,,,,,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,MM
0018d00000Ggx2yAAB,False,,Curtis678 Inc,Customer,,,,MO,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx2yAAB,65110,Technology,700000000,10000,,,,,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,22/08/2029,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,COMM
0018d00000Ggx2zAAB,False,,Johnson679 Inc,Customer,,,,SD,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx2zAAB,65120,Banking,700000000,10000,,,,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,MM
0018d00000Ggx30AAB,False,,Hunt680 Inc,Customer,,,,WY,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx30AAB,65201,Media,700000000,10000,,,,,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,SMB
0018d00000Ggx31AAB,False,,Lewis681 Inc,Customer,,,,CA,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx31AAB,65202,Energy,700000000,10000,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,GB
0018d00000Ggx32AAB,False,,Ortega682 Inc,Partner,,,,,,Turkey,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx32AAB,66210,Telecommunications,700000000,10000,,,,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,12/08/2029,,,,,Pending,Advertisement,,,,,,,,,,,,,,,SMB
0018d00000Ggx33AAB,False,,Hanson683 Inc,Customer,,,,AR,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx33AAB,66220,Consulting,700000000,10000,,,,,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,20/07/2029,,,,,Pending,Partner,,,,,,,,,,,,,,,MM
0018d00000Ggx34AAB,False,,Ryan684 Inc,Partner,,,,,,China,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx34AAB,66290,Electronics,700000000,10000,,,,,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,SMB
0018d00000Ggx35AAB,False,,Watts685 Inc,Customer,,,,LA,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx35AAB,65110,Biotechnology,700000000,10000,,,,,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,17/07/2029,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,GB
0018d00000Ggx36AAB,False,,Strickland686 Inc,Customer,,,,,,Normway,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx36AAB,65120,Energy,700000000,10000,,,,,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,18/08/2029,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,ESMB
0018d00000Ggx6VAAR,False,,Dennis325 Inc,Partner,,,,NH,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx6VAAR,47640,Engineering,500000,900,,,,,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,ENT
0018d00000Ggx6WAAR,False,,Haynes326 Inc,Customer,,,,TN,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx6WAAR,47650,Media,500000,900,,,,,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,07/08/2029,,,,,Pending,Advertisement,,,,,,,,,,,,,,,SMB
0018d00000Ggx6XAAR,False,,Ellis327 Inc,Customer,,,,,,Korea,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx6XAAR,47750,Banking,500000,900,,,,,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,04/09/2029,,,,,Pending,Trade Show,,,,,,,,,,,,,,,MM
0018d00000Ggx6YAAR,False,,Black328 Inc,Partner,,,,,,Korea,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx6YAAR,47781,Retail,500000,900,,,,,0058d000004QHaYAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,MM
0018d00000Ggx6ZAAR,False,,Gill329 Inc,Partner,,,,MD,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx6ZAAR,18202,Insurance,500000,900,,,,,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,COMM
0018d00000Ggx6aAAB,False,,Hale330 Inc,Partner,,,,NY,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx6aAAB,18203,Insurance,500000,900,,,,,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,COMM
0018d00000Ggx6bAAB,False,,Hill331 Inc,Customer,,,,IN,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx6bAAB,47430,Apparel,500000,900,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000Ggx6cAAB,False,,Hicks332 Inc,Customer,,,,,,China,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx6cAAB,47741,Energy,500000,900,,,,,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,GB
0018d00000Ggx6dAAB,False,,Rowe333 Inc,Customer,,,,SD,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx6dAAB,62011,Communications,500000,900,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,26/08/2029,,,,,Pending,Public Relations,,,,,,,,,,,,,,,ESMB
0018d00000Ggx6eAAB,False,,Pittman334 Inc,Customer,,,,NH,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx6eAAB,62090,Finance,500000,900,,,,,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,COMM
0018d00000Ggx37AAB,False,,Reese687 Inc,Customer,,,,TX,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx37AAB,65201,Technology,700000000,10000,,,,,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,MM
0018d00000Ggx38AAB,False,,Goodman688 Inc,Customer,,,,,,Singapore,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx38AAB,65202,Technology,700000000,10000,,,,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,MM
0018d00000Ggx39AAB,False,,Benson689 Inc,Customer,,,,,,Italy,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx39AAB,66210,Manufacturing,700000000,10000,,,,,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,11/09/2029,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,MM
0018d00000Ggx3AAAR,False,,Todd690 Inc,Customer,,,,OH,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3AAAR,66220,Biotechnology,700000000,10000,,,,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,COMM
0018d00000Ggx3BAAR,False,,Olson691 Inc,Customer,,,,MN,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3BAAR,66290,Healthcare,700000000,10000,,,,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000Ggx3CAAR,False,,Haynes692 Inc,Partner,,,,,,United Kingdom,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3CAAR,65110,Insurance,700000000,10000,,,,,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,SMB
0018d00000Ggx3DAAR,False,,Schneider843 Inc,Partner,,,,ID,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3DAAR,65120,Energy,700000000,10000,,,,,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,ESMB
0018d00000Ggx3EAAR,False,,Reeves844 Inc,Customer,,,,,,Singapore,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3EAAR,65201,Apparel,700000000,10000,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,GB
0018d00000Ggx3FAAR,False,,Lloyd845 Inc,Customer,,,,,,Hong Kong,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3FAAR,65202,Banking,700000000,10000,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,04/09/2029,,,,,Pending,Web,,,,,,,,,,,,,,,COMM
0018d00000Ggx3GAAR,False,,Beck846 Inc,Customer,,,,,,Germany,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3GAAR,66210,Insurance,700000000,10000,,,,,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,COMM
0018d00000Ggx3HAAR,False,,Martin847 Inc,Partner,,,,,,Switzerland,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3HAAR,66220,Agriculture,700000000,10000,,,,,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,COMM
0018d00000Ggx3IAAR,False,,Simmons848 Inc,Partner,,,,,,Denmark,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3IAAR,66290,Apparel,700000000,10000,,,,,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,COMM
0018d00000Ggx3JAAR,False,,Patterson849 Inc,Partner,,,,,,Brazil,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3JAAR,65110,Energy,700000000,10000,,,,,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,MM
0018d00000Ggx3KAAR,False,,Bryan850 Inc,Customer,,,,,,Italy,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3KAAR,65120,Telecommunications,700000000,10000,,,,,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,SMB
0018d00000Ggx3LAAR,False,,Walters851 Inc,Partner,,,,VT,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3LAAR,65201,Engineering,700000000,10000,,,,,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,ESMB
0018d00000Ggx3MAAR,False,,Riley852 Inc,Partner,,,,,,Russian,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3MAAR,65202,Media,700000000,10000,,,,,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,MM
0018d00000Ggx3NAAR,False,,Jefferson853 Inc,Customer,,,,,,Spain,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3NAAR,66210,Insurance,700000000,10000,,,,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,SMB
0018d00000Ggx3OAAR,False,,Richardson854 Inc,Partner,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3OAAR,66220,Apparel,700000000,10000,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,MM
0018d00000Ggx3PAAR,False,,Hodges855 Inc,Customer,,,,,,Taiwan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3PAAR,66290,Retail,700000000,10000,,,,,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,GB
0018d00000Ggx3QAAR,False,,Goodwin856 Inc,Partner,,,,NH,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3QAAR,65110,Consulting,700000000,10000,,,,,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,ESMB
0018d00000Ggx3RAAR,False,,Johnston857 Inc,Customer,,,,,,Denmark,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3RAAR,65120,Utilities,700000000,10000,,,,,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Seminar - Internal,,,,,,,,,,,,,,,ESMB
0018d00000Ggx3SAAR,False,,Cross858 Inc,Customer,,,,LA,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3SAAR,65201,Energy,700000000,10000,,,,,0058d000004QHaYAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,MM
0018d00000Ggx3TAAR,False,,Jefferson859 Inc,Partner,,,,,,Switzerland,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3TAAR,65202,Apparel,700000000,10000,,,,,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,12/09/2029,,,,,Pending,Partner,,,,,,,,,,,,,,,SMB
0018d00000Ggx3UAAR,False,,Stone860 Inc,Customer,,,,SD,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx3UAAR,66210,Biotechnology,700000000,10000,,,,,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,COMM
0018d00000Ggx6fAAB,False,,Adams335 Inc,Customer,,,,,,Hong Kong,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx6fAAB,18202,Electronics,500000,900,,,,,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000Ggx6gAAB,False,,Atkins336 Inc,Customer,,,,,,Mexico,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx6gAAB,18203,Finance,500000,900,,,,,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,MM
0018d00000Ggx6hAAB,False,,Mitchell534 Inc,Customer,,,,,,Normway,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx6hAAB,47430,Education,500000,900,,,,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,GB
0018d00000Ggx6iAAB,False,,Duncan535 Inc,Partner,,,,NM,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx6iAAB,47741,Finance,500000,900,,,,,0058d000004QHahAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000Ggx6jAAB,False,,Crawford536 Inc,Customer,,,,VA,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx6jAAB,62011,Energy,500000,900,,,,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,12/08/2029,,,,,Pending,Partner,,,,,,,,,,,,,,,SMB
