Id,IsDeleted,AccountId,RecordTypeId,IsPrivate,Name,StageName,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,PushCount,LastStageChangeDate,FiscalQuarter,FiscalYear,Fiscal,ContactId,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask,LastAmountChangedHistoryId,LastCloseDateChangedHistoryId,DeliveryInstallationStatus__c,TrackingNumber__c,OrderNumber__c,CurrentGenerators__c,MainCompetitors__c,Opportunity_Source__c
0068d000009MWLtAAO,False,0018d00000GgwyRAAR,0128d000001J21VAAS,False,Opportunity for Carlson1808,Closed Won,965700,100,965700,1836,04/08/2028,New Business,,Word of mouth,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2021,2021 3,,,,False,False,0088d00000Ou4PbAAJ,,,,,,,Alliances
0068d000009MWLuAAO,False,0018d00000GgwwPAAR,0128d000001J21VAAS,False,Opportunity for Fleming1809,Closed Won,3077200,100,3077200,5769,13/07/2029,New Business,,Word of mouth,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2022,2022 3,,,,False,False,0088d00000Ou4PcAAJ,,,,,,,AE
0068d000009MWLwAAO,False,0018d00000Ggx3eAAB,0128d000001J21VAAS,False,Opportunity for Daniel1811,Closed Won,207240,100,207240,1727,19/02/2029,Existing Business,,Public Relations,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,,,,,,,,Marketing
0068d000009MWLxAAO,False,0018d00000Ggx5tAAB,0128d000001J21VAAS,False,Opportunity for Chandler1816,Perception Analysis,470865,70,329605.5,3433,17/11/2029,New Business,,Employee Referral,False,False,BestCase,Best Case,,True,01s8d000005Us9zAAC,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,14/09/2029,0,,4,2022,2022 4,,,,True,False,0088d00000Ou4PdAAJ,,,,,,,Marketing
0068d000009MWLyAAO,False,0018d00000Ggx73AAB,0128d000001J21VAAS,False,Opportunity for Fox1817,Closed Won,807800,100,807800,1488,18/01/2029,Existing Business,,Word of mouth,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4PeAAJ,,,,,,,Alliances
0068d000009MWLzAAO,False,0018d00000GgwxLAAR,0128d000001J21VAAS,False,Opportunity for Hicks1818,Closed Won,1417400,100,1417400,1785,28/02/2029,New Business / Add-on,,Partner,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4PfAAJ,,,,,,,Marketing
0068d000009MWM0AAO,False,0018d00000Ggx81AAB,0128d000001J21VAAS,False,Opportunity for Moss1820,Perception Analysis,1489210,70,1042447,3573,20/12/2029,New Business,,Word of mouth,False,False,BestCase,Best Case,,True,01s8d000005Us9zAAC,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,07/09/2029,0,,4,2022,2022 4,,,,True,False,0088d00000Ou4PgAAJ,,,,,,,AE
0068d000009MWM1AAO,False,0018d00000GgwtlAAB,0128d000001J21VAAS,False,Opportunity for Miles1826,Closed Won,5335150,100,5335150,3669,26/09/2028,Existing Business,,Employee Referral,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2021,2021 3,,,,False,False,0088d00000Ou4PhAAJ,,,,,,,AE
0068d000009MW8cAAG,False,0018d00000GgwwnAAB,0128d000001J21VAAS,False,Opportunity for Phelps203,Closed Won,22520,100,22520,563,27/09/2028,New Business,,Public Relations,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2021,2021 3,,,,False,False,,,,,,,,AE
0068d000009MW8dAAG,False,0018d00000Ggx9DAAR,0128d000001J21VAAS,False,Opportunity for Phelps205,Needs Analysis,53325,20,10665,237,02/01/2030,Existing Business,,Word of mouth,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,20/08/2029,0,,4,2022,2022 4,,,,True,False,,,,,,,,BDR
0068d000009MW8fAAG,False,0018d00000Ggx2KAAR,0128d000001J21VAAS,False,Opportunity for White404,Closed Won,537880,100,537880,1611,06/10/2028,New Business / Add-on,,Employee Referral,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,4,2021,2021 4,,,,False,False,0088d00000Ou4JyAAJ,,,,,,,AE
0068d000009MW8gAAG,False,0018d00000Ggx6jAAB,0128d000001J21VAAS,False,Opportunity for Morton406,Qualification,356880,10,35688,2974,03/09/2029,New Business / Add-on,,Word of mouth,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,12/08/2029,0,,3,2022,2022 3,,,,True,False,0088d00000Ou4JzAAJ,,,,,,,Alliances
0068d000009MW8iAAG,False,0018d00000GgwxFAAR,0128d000001J21VAAS,False,Opportunity for McKenzie412,Closed Lost,3626550,0,0,3107,02/08/2028,New Business / Add-on,,Web,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2021,2021 3,,,,False,False,0088d00000Ou4K0AAJ,,,,,,,Alliances
0068d000009MW8kAAG,False,0018d00000Ggwz3AAB,0128d000001J21VAAS,False,Opportunity for Abbott414,Closed Won,206587,100,206587,,31/05/2028,New Business,,Employee Referral,True,True,Closed,Closed,,False,,0058d000004QHaYAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2021,2021 2,,,,False,False,,,,,,,,AE
0068d000009MW8lAAG,False,0018d00000Ggx4RAAR,0128d000001J21VAAS,False,Opportunity for West206,Closed Lost,2103270,0,0,2770,28/01/2029,New Business,,Trade Show,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4K1AAJ,,,,,,,AE
0068d000009MW8mAAG,False,0018d00000GgwzRAAR,0128d000001J21VAAS,False,Opportunity for Horton207,Closed Won,2166890,100,2166890,6835,05/05/2029,New Business,,Partner,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4K2AAJ,,,,,,,AE
0068d000009MW8oAAG,False,0018d00000Ggx0kAAB,0128d000001J21VAAS,False,Opportunity for Johnston49,Closed Won,316040,100,316040,1408,22/06/2029,Existing Business,,Word of mouth,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4K3AAJ,,,,,,,Alliances
0068d000009MW8pAAG,False,0018d00000Ggx0EAAR,0128d000001J21VAAS,False,Opportunity for Potter50,Closed Won,333830,100,333830,1401,20/04/2029,New Business,,Word of mouth,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4K4AAJ,,,,,,,Alliances
0068d000009MW8qAAG,False,0018d00000Ggwx8AAB,0128d000001J21VAAS,False,Opportunity for Logan51,Closed Won,2093000,100,2093000,1495,24/09/2028,New Business / Add-on,,Trade Show,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2021,2021 3,,,,False,False,,,,,,,,BDR
0068d000009MW8sAAG,False,0018d00000GgwxyAAB,0128d000001J21VAAS,False,Opportunity for Jordan57,Closed Won,1455310,100,1455310,2263,08/07/2029,New Business / Add-on,,Word of mouth,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2022,2022 3,,,,False,False,0088d00000Ou4K5AAJ,,,,,,,BDR
0068d000009MW8tAAG,False,0018d00000GgwtuAAB,0128d000001J21VAAS,False,Opportunity for Moss58,Closed Lost,2623525,0,0,3129,12/02/2029,New Business / Add-on,,Public Relations,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4K6AAJ,,,,,,,AE
0068d000009MWEuAAO,False,0018d00000GgwwaAAB,0128d000001J21VAAS,False,Opportunity for Henry479,Closed Won,3168250,100,3168250,4271,08/08/2029,New Business,,Trade Show,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,21/09/2029,0,,3,2022,2022 3,,,,True,False,0088d00000Ou4MZAAZ,,,,,,,BDR
0068d000009MWEvAAO,False,0018d00000GgwtzAAB,0128d000001J21VAAS,False,Opportunity for Shaw480,Perception Analysis,605000,70,423500,1210,18/10/2029,New Business,,Partner,False,False,BestCase,Best Case,,True,01s8d000005Us9zAAC,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,08/09/2029,0,,4,2022,2022 4,,,,True,False,,,,,,,,AE
0068d000009MWEwAAO,False,0018d00000Ggww3AAB,0128d000001J21VAAS,False,Opportunity for Silva482,Closed Won,115290,100,115290,1281,10/07/2029,New Business,,Advertisement,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaYAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2022,2022 3,,,,False,False,,,,,,,,Marketing
0068d000009MW8uAAG,False,0018d00000GgwvzAAB,0128d000001J21VAAS,False,Opportunity for Bowen59,Perception Analysis,278337,70,194835.9,,13/10/2029,Existing Business,,Employee Referral,False,False,BestCase,Best Case,,False,,0058d000004QHahAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,17/08/2029,0,,4,2022,2022 4,,,,True,False,,,,,,,,Marketing
0068d000009MW8wAAG,False,0018d00000GgwyqAAB,0128d000001J21VAAS,False,Opportunity for Bennett62,Value Proposition,208375,50,104187.5,665,28/10/2029,New Business / Add-on,,Trade Show,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHahAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,26/08/2029,0,,4,2022,2022 4,,,,True,False,0088d00000Ou4K7AAJ,,,,,,,Alliances
0068d000009MW8yAAG,False,0018d00000GgwvYAAR,0128d000001J21VAAS,False,Opportunity for Black67,Closed Won,1683760,100,1683760,3892,16/06/2028,New Business,,Web,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2021,2021 2,,,,False,False,0088d00000Ou4K8AAJ,,,,,,,Marketing
0068d000009MW90AAG,False,0018d00000GgwyvAAB,0128d000001J21VAAS,False,Opportunity for Lowe69,Closed Won,476918,100,476918,,15/03/2029,New Business,,Employee Referral,True,True,Closed,Closed,,False,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,,,,,,,,Marketing
0068d000009MW92AAG,False,0018d00000Ggx6QAAR,0128d000001J21VAAS,False,Opportunity for Schwartz75,Qualification,499450,10,49945,1310,22/09/2029,New Business / Add-on,,Word of mouth,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,21/07/2029,0,,3,2022,2022 3,,,,True,False,0088d00000Ou4K9AAJ,,,,,,,AE
0068d000009MW93AAG,False,0018d00000GgwyhAAB,0128d000001J21VAAS,False,Opportunity for Morales81,Closed Lost,1630580,0,0,3610,26/04/2029,New Business,,Employee Referral,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4KAAAZ,,,,,,,Alliances
0068d000009MW94AAG,False,0018d00000Ggx0CAAR,0128d000001J21VAAS,False,Opportunity for Willis82,Closed Lost,308240,0,0,2778,28/12/2028,New Business,,Trade Show,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,4,2021,2021 4,,,,False,False,0088d00000Ou4KBAAZ,,,,,,,AE
0068d000009MW95AAG,False,0018d00000GgwxSAAR,0128d000001J21VAAS,False,Opportunity for Thompson83,Closed Lost,51920,0,0,1298,07/12/2028,New Business / Add-on,,Web,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,4,2021,2021 4,,,,False,False,,,,,,,,BDR
0068d000009MW96AAG,False,0018d00000GgwwlAAB,0128d000001J21VAAS,False,Opportunity for Saunders86,Closed Won,87409,100,87409,,17/06/2029,New Business / Add-on,,Public Relations,True,True,Closed,Closed,,False,,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,,,,,,,,AE
0068d000009MW97AAG,False,0018d00000Ggx1BAAR,0128d000001J21VAAS,False,Opportunity for Adams87,Value Proposition,1093390,50,546695,4534,21/11/2029,New Business / Add-on,,Partner,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,30/08/2029,0,,4,2022,2022 4,,,,True,False,0088d00000Ou4KCAAZ,,,,,,,AE
0068d000009MW98AAG,False,0018d00000GgwyCAAR,0128d000001J21VAAS,False,Opportunity for Peters89,Closed Won,492390,100,492390,,08/09/2028,New Business,,Word of mouth,True,True,Closed,Closed,,False,,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2021,2021 3,,,,False,False,,,,,,,,Alliances
0068d000009MW9AAAW,False,0018d00000GgwvdAAB,0128d000001J21VAAS,False,Opportunity for Becker94,Closed Lost,493255,0,0,2622,19/08/2028,New Business,,Public Relations,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2021,2021 3,,,,False,False,0088d00000Ou4KDAAZ,,,,,,,AE
0068d000009MW9CAAW,False,0018d00000GgwwRAAR,0128d000001J21VAAS,False,Opportunity for Hughes209,Closed Lost,19640,0,0,491,24/04/2029,Existing Business,,Partner,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,,,,,,,,Alliances
0068d000009MW9DAAW,False,0018d00000GgwwTAAR,0128d000001J21VAAS,False,Opportunity for Aguilar210,Closed Won,202174,100,202174,,06/04/2029,New Business,,Seminar - Internal,True,True,Closed,Closed,,False,,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,,,,,,,,AE
0068d000009MW9EAAW,False,0018d00000GgwyVAAR,0128d000001J21VAAS,False,Opportunity for Lopez212,Closed Won,2177800,100,2177800,3011,11/07/2029,Existing Business,,Trade Show,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2022,2022 3,,,,False,False,0088d00000Ou4KEAAZ,,,,,,,Alliances
0068d000009MWCqAAO,False,0018d00000GgwzdAAB,0128d000001J21VAAS,False,Opportunity for Edwards1901,Closed Won,994680,100,994680,1785,08/07/2029,New Business / Add-on,,Public Relations,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2022,2022 3,,,,False,False,0088d00000Ou4LkAAJ,,,,,,,Marketing
0068d000009MWCrAAO,False,0018d00000Ggx7HAAR,0128d000001J21VAAS,False,Opportunity for Stevenson1907,Value Proposition,28440,50,14220,711,26/09/2029,New Business / Add-on,,Employee Referral,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,12/07/2029,0,,3,2022,2022 3,,,,True,False,,,,,,,,Marketing
0068d000009MWExAAO,False,0018d00000Ggx2bAAB,0128d000001J21VAAS,False,Opportunity for Pittman483,Closed Lost,458680,0,0,4111,26/04/2029,Existing Business,,Web,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4MaAAJ,,,,,,,AE
0068d000009MWEyAAO,False,0018d00000Ggx5KAAR,0128d000001J21VAAS,False,Opportunity for Sanchez828,Negotiation/Review,397710,90,357939,2889,17/09/2029,New Business,,Partner,False,False,Forecast,Commit,,True,01s8d000005Us9zAAC,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,29/07/2029,0,,3,2022,2022 3,,,,True,False,0088d00000Ou4MbAAJ,,,,,,,AE
0068d000009MWF0AAO,False,0018d00000Ggx4NAAR,0128d000001J21VAAS,False,Opportunity for Medina832,Closed Won,789160,100,789160,2836,28/01/2029,Existing Business,,Word of mouth,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHahAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4McAAJ,,,,,,,Marketing
0068d000009MWF1AAO,False,0018d00000Ggwz8AAB,0128d000001J21VAAS,False,Opportunity for Nash833,Closed Won,51480,100,51480,429,22/07/2029,New Business / Add-on,,Trade Show,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2022,2022 3,,,,False,False,,,,,,,,Alliances
0068d000009MWF3AAO,False,0018d00000Ggx3kAAB,0128d000001J21VAAS,False,Opportunity for Watkins842,Closed Lost,382900,0,0,416,09/09/2028,New Business,,Web,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2021,2021 3,,,,False,False,0088d00000Ou4MdAAJ,,,,,,,AE
0068d000009MWF4AAO,False,0018d00000Ggx24AAB,0128d000001J21VAAS,False,Opportunity for Thomas843,Closed Won,2124300,100,2124300,2166,28/04/2029,New Business,,Word of mouth,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4MeAAJ,,,,,,,Marketing
0068d000009MWF6AAO,False,0018d00000Ggx3jAAB,0128d000001J21VAAS,False,Opportunity for Hughes845,Needs Analysis,1405500,20,281100,2811,20/09/2029,New Business,,Word of mouth,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,04/08/2029,0,,3,2022,2022 3,,,,True,False,0088d00000Ou4MfAAJ,,,,,,,Marketing
0068d000009MWHdAAO,False,0018d00000Ggx5WAAR,0128d000001J21VAAS,False,Opportunity for Clayton1676,Needs Analysis,41500,20,8300,83,21/01/2030,New Business,,Advertisement,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,26/07/2029,0,,1,2023,2023 1,,,,True,False,,,,,,,,Marketing
0068d000009MWHhAAO,False,0018d00000Ggx04AAB,0128d000001J21VAAS,False,Opportunity for Stokes556,Closed Won,40900,100,40900,173,09/07/2029,New Business,,Partner,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2022,2022 3,,,,False,False,0088d00000Ou4NoAAJ,,,,,,,AE
0068d000009MWHiAAO,False,0018d00000Ggx2cAAB,0128d000001J21VAAS,False,Opportunity for Franklin560,Prospecting,1420100,10,142010,2765,23/10/2029,New Business / Add-on,,Seminar - Internal,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,01/08/2029,0,,4,2022,2022 4,,,,True,False,,,,,,,,Marketing
0068d000009MWHjAAO,False,0018d00000Ggx84AAB,0128d000001J21VAAS,False,Opportunity for Lane561,Closed Won,316726,100,316726,,08/01/2029,Existing Business,,Employee Referral,True,True,Closed,Closed,,False,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,,,,,,,,AE
0068d000009MWHkAAO,False,0018d00000Ggx3dAAB,0128d000001J21VAAS,False,Opportunity for Floyd923,Closed Won,2202900,100,2202900,1819,04/06/2029,New Business / Add-on,,Trade Show,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4NpAAJ,,,,,,,BDR
0068d000009MWHlAAO,False,0018d00000GgwydAAB,0128d000001J21VAAS,False,Opportunity for Rowe925,Closed Won,424836,100,424836,,25/05/2029,New Business / Add-on,,Trade Show,True,True,Closed,Closed,,False,,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,,,,,,,,BDR
0068d000009MWHnAAO,False,0018d00000Ggx0hAAB,0128d000001J21VAAS,False,Opportunity for Page927,Closed Won,219500,100,219500,439,01/04/2029,Existing Business,,Advertisement,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,,,,,,,,Marketing
0068d000009MWHoAAO,False,0018d00000Ggx2VAAR,0128d000001J21VAAS,False,Opportunity for Hicks930,Closed Lost,398311,0,0,,20/04/2029,New Business / Add-on,,Web,True,False,Omitted,Omitted,,False,,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,,,,,,,,Marketing
