dc_nbr,month_end_date,employee_id,guid,hire_date,leave_date
4,31/10/2022,E01104,75ab809f-0da1-414e-8566-3a81c37ab0d4,19/07/2021,
4,31/10/2022,E00827,dccf30a3-3984-4310-a483-ce120b991192,28/10/2021,
4,31/10/2022,E00279,395efb4b-f5a9-4e68-9d2e-ec86bff05f98,16/10/2021,
4,31/10/2022,E01050,86289266-7d66-471f-a4e9-a408034fee3b,20/12/2021,
4,31/10/2022,E01127,92c14e88-8e3b-40ee-a872-de693a5adf17,06/02/2022,
4,31/10/2022,,317b178f-99c0-48b9-bb0d-9ea981cf77e7,28/02/2022,
4,31/10/2022,E01094,c442e840-f1fe-4be0-aa10-490dc63773c6,06/02/2022,
4,31/10/2022,E00363,127d7847-1008-4833-901a-22e31cd782d8,30/04/2022,
4,31/10/2022,E00642,0ad9de87-6668-402e-9a13-58bbf3be5ba7,26/06/2022,
4,31/10/2022,E01097,593acb49-018a-4e24-94d7-243bee496e4a,28/06/2022,
4,31/10/2022,E00757,2a3f3e05-50a2-430d-bec2-925abb7acf7a,13/06/2022,
4,31/10/2022,E00802,c4c31c44-1aa6-4d9c-8d93-4b907daa36bd,29/08/2022,
4,31/10/2022,E01122,d4cc6d38-b37b-4fb4-a677-f4baa3195d2f,11/09/2022,
4,31/10/2022,E01370,,13/10/2022,
4,30/11/2022,E00673,2c573001-9899-41d9-a728-7d3a2a483c39,02/09/2019,
4,30/11/2022,E00868,d09e1650-fc70-48c3-b732-ed474f0d7373,29/01/2020,
4,30/11/2022,E00836,3384f9e4-0043-42ad-8088-5dda76e215eb,07/01/2021,
4,30/11/2022,,f802c705-ed9a-4bef-9425-66c6b1d17323,28/06/2021,
4,30/11/2022,E00459,,14/07/2021,
4,30/11/2022,E01104,75ab809f-0da1-414e-8566-3a81c37ab0d4,19/07/2021,
4,30/11/2022,E00827,dccf30a3-3984-4310-a483-ce120b991192,28/10/2021,
4,30/11/2022,E00279,395efb4b-f5a9-4e68-9d2e-ec86bff05f98,16/10/2021,
4,30/11/2022,E01050,86289266-7d66-471f-a4e9-a408034fee3b,20/12/2021,
4,30/11/2022,E01127,92c14e88-8e3b-40ee-a872-de693a5adf17,06/02/2022,
4,30/11/2022,,317b178f-99c0-48b9-bb0d-9ea981cf77e7,28/02/2022,30/11/2022
4,30/11/2022,E01094,c442e840-f1fe-4be0-aa10-490dc63773c6,06/02/2022,
4,30/11/2022,E00363,127d7847-1008-4833-901a-22e31cd782d8,30/04/2022,
4,30/11/2022,E00642,0ad9de87-6668-402e-9a13-58bbf3be5ba7,26/06/2022,
4,30/11/2022,E01097,593acb49-018a-4e24-94d7-243bee496e4a,28/06/2022,
4,30/11/2022,E00757,2a3f3e05-50a2-430d-bec2-925abb7acf7a,13/06/2022,
4,30/11/2022,E00802,c4c31c44-1aa6-4d9c-8d93-4b907daa36bd,29/08/2022,
4,30/11/2022,E01122,d4cc6d38-b37b-4fb4-a677-f4baa3195d2f,11/09/2022,
4,30/11/2022,E01370,,13/10/2022,
4,30/11/2022,,45f37973-a780-4e1d-beb4-e1277b8521cf,22/11/2022,
4,30/11/2022,E00306,5a590baa-d9a7-4ba1-8517-a3007cdb411e,05/11/2022,
4,30/11/2022,E00813,04b4db83-e98c-46d6-9862-3c69cd29b63e,11/11/2022,
4,31/12/2022,E00673,2c573001-9899-41d9-a728-7d3a2a483c39,02/09/2019,
4,31/12/2022,E00868,d09e1650-fc70-48c3-b732-ed474f0d7373,29/01/2020,
4,31/12/2022,E00836,3384f9e4-0043-42ad-8088-5dda76e215eb,07/01/2021,
4,31/12/2022,,f802c705-ed9a-4bef-9425-66c6b1d17323,28/06/2021,
4,31/12/2022,E00459,,14/07/2021,
4,31/12/2022,E01104,75ab809f-0da1-414e-8566-3a81c37ab0d4,19/07/2021,
4,31/12/2022,E00827,dccf30a3-3984-4310-a483-ce120b991192,28/10/2021,
4,31/12/2022,E00279,395efb4b-f5a9-4e68-9d2e-ec86bff05f98,16/10/2021,
4,31/12/2022,E01050,86289266-7d66-471f-a4e9-a408034fee3b,20/12/2021,
4,31/12/2022,E01127,92c14e88-8e3b-40ee-a872-de693a5adf17,06/02/2022,
4,31/12/2022,E01094,c442e840-f1fe-4be0-aa10-490dc63773c6,06/02/2022,
4,31/12/2022,E00363,127d7847-1008-4833-901a-22e31cd782d8,30/04/2022,
4,31/12/2022,E00642,0ad9de87-6668-402e-9a13-58bbf3be5ba7,26/06/2022,
4,31/12/2022,E01097,593acb49-018a-4e24-94d7-243bee496e4a,28/06/2022,
4,31/12/2022,E00757,2a3f3e05-50a2-430d-bec2-925abb7acf7a,13/06/2022,
4,31/12/2022,E00802,c4c31c44-1aa6-4d9c-8d93-4b907daa36bd,29/08/2022,
4,31/12/2022,E01122,d4cc6d38-b37b-4fb4-a677-f4baa3195d2f,11/09/2022,
4,31/12/2022,E01370,,13/10/2022,30/12/2022
4,31/12/2022,,45f37973-a780-4e1d-beb4-e1277b8521cf,22/11/2022,
4,31/12/2022,E00306,5a590baa-d9a7-4ba1-8517-a3007cdb411e,05/11/2022,
4,31/12/2022,E00813,04b4db83-e98c-46d6-9862-3c69cd29b63e,11/11/2022,
4,31/12/2022,E00278,bce6944f-bc55-4b31-8bb7-9ef9eb8a0b12,10/12/2022,
4,31/01/2023,,2c573001-9899-41d9-a728-7d3a2a483c39,02/09/2019,
4,31/01/2023,E00868,d09e1650-fc70-48c3-b732-ed474f0d7373,29/01/2020,
4,31/01/2023,E00836,3384f9e4-0043-42ad-8088-5dda76e215eb,07/01/2021,
4,31/01/2023,,f802c705-ed9a-4bef-9425-66c6b1d17323,28/06/2021,
4,31/01/2023,E00459,,14/07/2021,
4,31/01/2023,E01104,75ab809f-0da1-414e-8566-3a81c37ab0d4,19/07/2021,
4,31/01/2023,E00827,dccf30a3-3984-4310-a483-ce120b991192,28/10/2021,
4,31/01/2023,E00279,395efb4b-f5a9-4e68-9d2e-ec86bff05f98,16/10/2021,31/01/2023
4,31/01/2023,E01050,86289266-7d66-471f-a4e9-a408034fee3b,20/12/2021,
4,31/01/2023,E01127,92c14e88-8e3b-40ee-a872-de693a5adf17,06/02/2022,
4,31/01/2023,E01094,c442e840-f1fe-4be0-aa10-490dc63773c6,06/02/2022,
4,31/01/2023,E00363,127d7847-1008-4833-901a-22e31cd782d8,30/04/2022,
4,31/01/2023,E00642,0ad9de87-6668-402e-9a13-58bbf3be5ba7,26/06/2022,
4,31/01/2023,E01097,593acb49-018a-4e24-94d7-243bee496e4a,28/06/2022,
4,31/01/2023,E00757,2a3f3e05-50a2-430d-bec2-925abb7acf7a,13/06/2022,
4,31/01/2023,E00802,c4c31c44-1aa6-4d9c-8d93-4b907daa36bd,29/08/2022,
4,31/01/2023,E01122,d4cc6d38-b37b-4fb4-a677-f4baa3195d2f,11/09/2022,
4,31/01/2023,,45f37973-a780-4e1d-beb4-e1277b8521cf,22/11/2022,
4,31/01/2023,E00306,5a590baa-d9a7-4ba1-8517-a3007cdb411e,05/11/2022,
4,31/01/2023,E00813,04b4db83-e98c-46d6-9862-3c69cd29b63e,11/11/2022,
4,31/01/2023,E00278,bce6944f-bc55-4b31-8bb7-9ef9eb8a0b12,10/12/2022,
4,31/01/2023,E01459,0f322a60-7ea0-49bc-a5fa-7e46ea8d165c,08/01/2023,
4,31/01/2023,E00045,84738036-ca7a-4377-956b-01306538db1d,30/01/2023,
4,28/02/2023,,2c573001-9899-41d9-a728-7d3a2a483c39,02/09/2019,
4,28/02/2023,E00868,d09e1650-fc70-48c3-b732-ed474f0d7373,29/01/2020,
4,28/02/2023,E00836,3384f9e4-0043-42ad-8088-5dda76e215eb,07/01/2021,
4,28/02/2023,,f802c705-ed9a-4bef-9425-66c6b1d17323,28/06/2021,
4,28/02/2023,E00459,,14/07/2021,
4,28/02/2023,E01104,75ab809f-0da1-414e-8566-3a81c37ab0d4,19/07/2021,
4,28/02/2023,E00827,dccf30a3-3984-4310-a483-ce120b991192,28/10/2021,
6,28/02/2023,E00279,395efb4b-f5a9-4e68-9d2e-ec86bff05f98,06/02/2023,
4,28/02/2023,E01050,86289266-7d66-471f-a4e9-a408034fee3b,20/12/2021,
4,28/02/2023,E01127,92c14e88-8e3b-40ee-a872-de693a5adf17,06/02/2022,17/02/2023
4,28/02/2023,E01094,c442e840-f1fe-4be0-aa10-490dc63773c6,06/02/2022,
4,28/02/2023,E00363,127d7847-1008-4833-901a-22e31cd782d8,30/04/2022,
4,28/02/2023,E00642,0ad9de87-6668-402e-9a13-58bbf3be5ba7,26/06/2022,
4,28/02/2023,E01097,593acb49-018a-4e24-94d7-243bee496e4a,28/06/2022,
4,28/02/2023,E00757,2a3f3e05-50a2-430d-bec2-925abb7acf7a,13/06/2022,
4,28/02/2023,E00802,c4c31c44-1aa6-4d9c-8d93-4b907daa36bd,29/08/2022,
4,28/02/2023,E01122,d4cc6d38-b37b-4fb4-a677-f4baa3195d2f,11/09/2022,
4,28/02/2023,,45f37973-a780-4e1d-beb4-e1277b8521cf,22/11/2022,
4,28/02/2023,E00306,5a590baa-d9a7-4ba1-8517-a3007cdb411e,05/11/2022,
4,28/02/2023,E00813,04b4db83-e98c-46d6-9862-3c69cd29b63e,11/11/2022,
4,28/02/2023,E00278,bce6944f-bc55-4b31-8bb7-9ef9eb8a0b12,10/12/2022,
4,28/02/2023,E01459,0f322a60-7ea0-49bc-a5fa-7e46ea8d165c,08/01/2023,
4,28/02/2023,E00045,84738036-ca7a-4377-956b-01306538db1d,30/01/2023,
4,28/02/2023,E01417,f48809af-a788-4839-b709-df404836e8d4,08/02/2023,
4,31/03/2023,,2c573001-9899-41d9-a728-7d3a2a483c39,02/09/2019,
4,31/03/2023,E00868,d09e1650-fc70-48c3-b732-ed474f0d7373,29/01/2020,
4,31/03/2023,E00836,3384f9e4-0043-42ad-8088-5dda76e215eb,07/01/2021,
4,31/03/2023,,f802c705-ed9a-4bef-9425-66c6b1d17323,28/06/2021,
4,31/03/2023,E00459,,14/07/2021,
4,31/03/2023,E01104,75ab809f-0da1-414e-8566-3a81c37ab0d4,19/07/2021,
4,31/03/2023,E00827,dccf30a3-3984-4310-a483-ce120b991192,28/10/2021,
6,31/03/2023,E00279,395efb4b-f5a9-4e68-9d2e-ec86bff05f98,06/02/2023,
4,31/03/2023,E01050,86289266-7d66-471f-a4e9-a408034fee3b,20/12/2021,
4,31/03/2023,E01094,c442e840-f1fe-4be0-aa10-490dc63773c6,06/02/2022,
4,31/03/2023,E00363,127d7847-1008-4833-901a-22e31cd782d8,30/04/2022,
4,31/03/2023,E00642,0ad9de87-6668-402e-9a13-58bbf3be5ba7,26/06/2022,
4,31/03/2023,E01097,593acb49-018a-4e24-94d7-243bee496e4a,28/06/2022,
4,31/03/2023,E00757,2a3f3e05-50a2-430d-bec2-925abb7acf7a,13/06/2022,
4,31/03/2023,E00802,c4c31c44-1aa6-4d9c-8d93-4b907daa36bd,29/08/2022,
4,31/03/2023,E01122,d4cc6d38-b37b-4fb4-a677-f4baa3195d2f,11/09/2022,
4,31/03/2023,,45f37973-a780-4e1d-beb4-e1277b8521cf,22/11/2022,
4,31/03/2023,E00306,5a590baa-d9a7-4ba1-8517-a3007cdb411e,05/11/2022,
4,31/03/2023,E00813,04b4db83-e98c-46d6-9862-3c69cd29b63e,11/11/2022,
4,31/03/2023,E00278,bce6944f-bc55-4b31-8bb7-9ef9eb8a0b12,10/12/2022,
4,31/03/2023,E01459,0f322a60-7ea0-49bc-a5fa-7e46ea8d165c,08/01/2023,28/03/2023
4,31/03/2023,E00045,84738036-ca7a-4377-956b-01306538db1d,30/01/2023,
4,31/03/2023,E01417,f48809af-a788-4839-b709-df404836e8d4,08/02/2023,24/03/2023
4,30/04/2023,,2c573001-9899-41d9-a728-7d3a2a483c39,02/09/2019,
4,30/04/2023,E00868,d09e1650-fc70-48c3-b732-ed474f0d7373,29/01/2020,
4,30/04/2023,E00836,3384f9e4-0043-42ad-8088-5dda76e215eb,07/01/2021,
4,30/04/2023,,f802c705-ed9a-4bef-9425-66c6b1d17323,28/06/2021,18/04/2023
4,30/04/2023,E00459,,14/07/2021,
4,30/04/2023,E01104,75ab809f-0da1-414e-8566-3a81c37ab0d4,19/07/2021,
4,30/04/2023,E00827,dccf30a3-3984-4310-a483-ce120b991192,28/10/2021,
6,30/04/2023,E00279,395efb4b-f5a9-4e68-9d2e-ec86bff05f98,06/02/2023,
4,30/04/2023,E01050,86289266-7d66-471f-a4e9-a408034fee3b,20/12/2021,
4,30/04/2023,E01094,c442e840-f1fe-4be0-aa10-490dc63773c6,06/02/2022,
4,30/04/2023,E00363,127d7847-1008-4833-901a-22e31cd782d8,30/04/2022,
4,30/04/2023,E00642,0ad9de87-6668-402e-9a13-58bbf3be5ba7,26/06/2022,
4,30/04/2023,E01097,593acb49-018a-4e24-94d7-243bee496e4a,28/06/2022,
4,30/04/2023,E00757,2a3f3e05-50a2-430d-bec2-925abb7acf7a,13/06/2022,
4,30/04/2023,E00802,c4c31c44-1aa6-4d9c-8d93-4b907daa36bd,29/08/2022,
4,30/04/2023,E01122,d4cc6d38-b37b-4fb4-a677-f4baa3195d2f,11/09/2022,
4,30/04/2023,,45f37973-a780-4e1d-beb4-e1277b8521cf,22/11/2022,
4,30/04/2023,E00306,5a590baa-d9a7-4ba1-8517-a3007cdb411e,05/11/2022,
4,30/04/2023,E00813,04b4db83-e98c-46d6-9862-3c69cd29b63e,11/11/2022,
4,30/04/2023,E00278,bce6944f-bc55-4b31-8bb7-9ef9eb8a0b12,10/12/2022,
4,30/04/2023,E00045,84738036-ca7a-4377-956b-01306538db1d,30/01/2023,
4,30/04/2023,E01430,b7541d1b-4813-4ae3-8770-75c5ca8caa0f,23/04/2023,
4,30/04/2023,E01259,,19/04/2023,
4,30/04/2023,E00068,39520f85-a502-4103-ba0c-90fea1adc171,29/04/2023,
4,30/04/2023,E00579,63df53c8-12ef-4c02-91d9-c8c68a66586e,24/04/2023,
4,30/04/2023,E00982,443f9618-8528-4c5a-9519-fbf7d201a400,03/04/2023,
4,30/04/2023,E00413,537a42b5-091c-4e64-a6eb-c0d98f001ffc,09/04/2023,
4,31/05/2023,,2c573001-9899-41d9-a728-7d3a2a483c39,02/09/2019,
4,31/05/2023,E00868,d09e1650-fc70-48c3-b732-ed474f0d7373,29/01/2020,13/05/2023
4,31/05/2023,E00836,3384f9e4-0043-42ad-8088-5dda76e215eb,07/01/2021,
4,31/05/2023,E00459,,14/07/2021,
4,31/05/2023,E01104,75ab809f-0da1-414e-8566-3a81c37ab0d4,19/07/2021,
4,31/05/2023,E00827,dccf30a3-3984-4310-a483-ce120b991192,28/10/2021,
6,31/05/2023,E00279,395efb4b-f5a9-4e68-9d2e-ec86bff05f98,06/02/2023,
4,31/05/2023,E01050,86289266-7d66-471f-a4e9-a408034fee3b,20/12/2021,
4,31/05/2023,E01094,c442e840-f1fe-4be0-aa10-490dc63773c6,06/02/2022,
4,31/05/2023,E00363,127d7847-1008-4833-901a-22e31cd782d8,30/04/2022,
4,31/05/2023,E00642,0ad9de87-6668-402e-9a13-58bbf3be5ba7,26/06/2022,
4,31/05/2023,E01097,593acb49-018a-4e24-94d7-243bee496e4a,28/06/2022,
4,31/05/2023,E00757,2a3f3e05-50a2-430d-bec2-925abb7acf7a,13/06/2022,
4,31/05/2023,E00802,c4c31c44-1aa6-4d9c-8d93-4b907daa36bd,29/08/2022,
4,31/05/2023,E01122,d4cc6d38-b37b-4fb4-a677-f4baa3195d2f,11/09/2022,
4,31/05/2023,,45f37973-a780-4e1d-beb4-e1277b8521cf,22/11/2022,
4,31/05/2023,E00306,5a590baa-d9a7-4ba1-8517-a3007cdb411e,05/11/2022,
4,31/05/2023,E00813,04b4db83-e98c-46d6-9862-3c69cd29b63e,11/11/2022,
4,31/05/2023,E00278,bce6944f-bc55-4b31-8bb7-9ef9eb8a0b12,10/12/2022,
4,31/05/2023,E00045,84738036-ca7a-4377-956b-01306538db1d,30/01/2023,
4,31/05/2023,E01430,b7541d1b-4813-4ae3-8770-75c5ca8caa0f,23/04/2023,
4,31/05/2023,E01259,,19/04/2023,
4,31/05/2023,E00068,39520f85-a502-4103-ba0c-90fea1adc171,29/04/2023,
4,31/05/2023,E00579,63df53c8-12ef-4c02-91d9-c8c68a66586e,24/04/2023,
4,31/05/2023,E00982,443f9618-8528-4c5a-9519-fbf7d201a400,03/04/2023,
4,31/05/2023,E00413,537a42b5-091c-4e64-a6eb-c0d98f001ffc,09/04/2023,
4,31/05/2023,E00638,47274769-5805-489f-86f9-fcf0c21de9ab,28/05/2023,
4,31/05/2023,E00380,cd6f28c1-2d44-4dd0-9557-b88f0ac97332,15/05/2023,
4,31/05/2023,E01013,268abb3d-e736-4415-98b1-c7dff6a080ec,01/05/2023,
4,31/05/2023,E01056,4cd4a6f9-ea7d-4793-9afd-56afed0070a2,11/05/2023,
4,30/06/2023,,2c573001-9899-41d9-a728-7d3a2a483c39,02/09/2019,
4,30/06/2023,E00836,3384f9e4-0043-42ad-8088-5dda76e215eb,07/01/2021,
4,30/06/2023,E00459,1459dbe1-ddaa-4f81-87c0-44d662c21413,14/07/2021,
4,30/06/2023,E01104,75ab809f-0da1-414e-8566-3a81c37ab0d4,19/07/2021,
4,30/06/2023,E00827,dccf30a3-3984-4310-a483-ce120b991192,28/10/2021,
6,30/06/2023,E00279,395efb4b-f5a9-4e68-9d2e-ec86bff05f98,06/02/2023,
4,30/06/2023,E01050,86289266-7d66-471f-a4e9-a408034fee3b,20/12/2021,
4,30/06/2023,E01094,c442e840-f1fe-4be0-aa10-490dc63773c6,06/02/2022,
4,30/06/2023,E00363,127d7847-1008-4833-901a-22e31cd782d8,30/04/2022,
4,30/06/2023,E00642,0ad9de87-6668-402e-9a13-58bbf3be5ba7,26/06/2022,
4,30/06/2023,E01097,593acb49-018a-4e24-94d7-243bee496e4a,28/06/2022,
4,30/06/2023,E00757,2a3f3e05-50a2-430d-bec2-925abb7acf7a,13/06/2022,
4,30/06/2023,E00802,c4c31c44-1aa6-4d9c-8d93-4b907daa36bd,29/08/2022,
4,30/06/2023,E01122,d4cc6d38-b37b-4fb4-a677-f4baa3195d2f,11/09/2022,
4,30/06/2023,E00754,45f37973-a780-4e1d-beb4-e1277b8521cf,22/11/2022,
4,30/06/2023,E00306,5a590baa-d9a7-4ba1-8517-a3007cdb411e,05/11/2022,22/06/2023
4,30/06/2023,E00813,04b4db83-e98c-46d6-9862-3c69cd29b63e,11/11/2022,
4,30/06/2023,E00278,bce6944f-bc55-4b31-8bb7-9ef9eb8a0b12,10/12/2022,
4,30/06/2023,E00045,84738036-ca7a-4377-956b-01306538db1d,30/01/2023,
4,30/06/2023,E01430,b7541d1b-4813-4ae3-8770-75c5ca8caa0f,23/04/2023,
4,30/06/2023,E01259,,19/04/2023,
4,30/06/2023,E00068,39520f85-a502-4103-ba0c-90fea1adc171,29/04/2023,
4,30/06/2023,E00579,63df53c8-12ef-4c02-91d9-c8c68a66586e,24/04/2023,
4,30/06/2023,E00982,443f9618-8528-4c5a-9519-fbf7d201a400,03/04/2023,
4,30/06/2023,E00413,537a42b5-091c-4e64-a6eb-c0d98f001ffc,09/04/2023,
4,30/06/2023,E00638,47274769-5805-489f-86f9-fcf0c21de9ab,28/05/2023,
4,30/06/2023,E00380,cd6f28c1-2d44-4dd0-9557-b88f0ac97332,15/05/2023,
4,30/06/2023,E01013,268abb3d-e736-4415-98b1-c7dff6a080ec,01/05/2023,
4,30/06/2023,E01056,4cd4a6f9-ea7d-4793-9afd-56afed0070a2,11/05/2023,
4,30/06/2023,E00109,3dd4bd39-77b7-4f9f-9ad1-f36631e7978d,04/06/2023,
4,30/06/2023,E00959,3b95f5a8-bc76-49bc-8017-a9c12f4e44d4,22/06/2023,
4,30/06/2023,E00845,2e94cfc4-8d23-4981-ae94-2bab2a33293c,10/06/2023,
5,30/09/2019,E00739,d705ca65-0640-41d7-9d6c-11b47663f76a,24/09/2019,
5,30/09/2019,E00239,9dcb4ab3-f10d-4c0f-b1e6-b2ef46bd72c3,27/09/2019,
5,30/09/2019,E01055,dfd97846-6fd9-4fe0-abc5-62e5a228746a,11/09/2019,
5,30/09/2019,E00693,a7709ff6-6708-41aa-bd14-de259f8e381a,20/09/2019,
5,30/09/2019,E00936,,25/09/2019,
5,30/09/2019,E01411,,23/09/2019,
5,31/10/2019,E00739,d705ca65-0640-41d7-9d6c-11b47663f76a,24/09/2019,
5,31/10/2019,E00239,9dcb4ab3-f10d-4c0f-b1e6-b2ef46bd72c3,27/09/2019,
5,31/10/2019,E01055,dfd97846-6fd9-4fe0-abc5-62e5a228746a,11/09/2019,
5,31/10/2019,E00693,a7709ff6-6708-41aa-bd14-de259f8e381a,20/09/2019,
5,31/10/2019,E00936,,25/09/2019,
5,31/10/2019,E01411,,23/09/2019,
5,30/11/2019,E00739,d705ca65-0640-41d7-9d6c-11b47663f76a,24/09/2019,
5,30/11/2019,E00239,9dcb4ab3-f10d-4c0f-b1e6-b2ef46bd72c3,27/09/2019,
5,30/11/2019,E01055,dfd97846-6fd9-4fe0-abc5-62e5a228746a,11/09/2019,
5,30/11/2019,E00693,a7709ff6-6708-41aa-bd14-de259f8e381a,20/09/2019,
5,30/11/2019,E00936,,25/09/2019,
5,30/11/2019,E01411,,23/09/2019,
5,31/12/2019,E00739,d705ca65-0640-41d7-9d6c-11b47663f76a,24/09/2019,
5,31/12/2019,E00239,9dcb4ab3-f10d-4c0f-b1e6-b2ef46bd72c3,27/09/2019,
5,31/12/2019,E01055,dfd97846-6fd9-4fe0-abc5-62e5a228746a,11/09/2019,
5,31/12/2019,E00693,a7709ff6-6708-41aa-bd14-de259f8e381a,20/09/2019,
5,31/12/2019,E00936,,25/09/2019,
5,31/12/2019,E01411,,23/09/2019,
5,31/01/2020,E00739,d705ca65-0640-41d7-9d6c-11b47663f76a,24/09/2019,
5,31/01/2020,E00239,9dcb4ab3-f10d-4c0f-b1e6-b2ef46bd72c3,27/09/2019,
5,31/01/2020,E01055,dfd97846-6fd9-4fe0-abc5-62e5a228746a,11/09/2019,
5,31/01/2020,E00693,a7709ff6-6708-41aa-bd14-de259f8e381a,20/09/2019,21/01/2020
5,31/01/2020,E00936,,25/09/2019,
5,31/01/2020,E01411,,23/09/2019,
5,31/01/2020,,8c431039-bb93-4bb1-82ec-6928ffaa0907,21/01/2020,
5,29/02/2020,E00739,d705ca65-0640-41d7-9d6c-11b47663f76a,24/09/2019,
5,29/02/2020,E00239,9dcb4ab3-f10d-4c0f-b1e6-b2ef46bd72c3,27/09/2019,
5,29/02/2020,E01055,dfd97846-6fd9-4fe0-abc5-62e5a228746a,11/09/2019,
5,29/02/2020,E00936,,25/09/2019,
5,29/02/2020,E01411,,23/09/2019,
5,29/02/2020,,8c431039-bb93-4bb1-82ec-6928ffaa0907,21/01/2020,
5,31/03/2020,E00739,d705ca65-0640-41d7-9d6c-11b47663f76a,24/09/2019,
5,31/03/2020,E00239,9dcb4ab3-f10d-4c0f-b1e6-b2ef46bd72c3,27/09/2019,
5,31/03/2020,E01055,dfd97846-6fd9-4fe0-abc5-62e5a228746a,11/09/2019,
5,31/03/2020,E00936,,25/09/2019,
5,31/03/2020,E01411,,23/09/2019,
5,31/03/2020,,8c431039-bb93-4bb1-82ec-6928ffaa0907,21/01/2020,
5,30/04/2020,E00739,d705ca65-0640-41d7-9d6c-11b47663f76a,24/09/2019,
5,30/04/2020,E00239,9dcb4ab3-f10d-4c0f-b1e6-b2ef46bd72c3,27/09/2019,
5,30/04/2020,E01055,dfd97846-6fd9-4fe0-abc5-62e5a228746a,11/09/2019,
5,30/04/2020,E00936,,25/09/2019,
5,30/04/2020,E01411,,23/09/2019,
5,30/04/2020,,8c431039-bb93-4bb1-82ec-6928ffaa0907,21/01/2020,
5,31/05/2020,E00739,d705ca65-0640-41d7-9d6c-11b47663f76a,24/09/2019,
5,31/05/2020,E00239,9dcb4ab3-f10d-4c0f-b1e6-b2ef46bd72c3,27/09/2019,
5,31/05/2020,E01055,dfd97846-6fd9-4fe0-abc5-62e5a228746a,11/09/2019,
5,31/05/2020,E00936,,25/09/2019,
5,31/05/2020,E01411,,23/09/2019,
5,31/05/2020,,8c431039-bb93-4bb1-82ec-6928ffaa0907,21/01/2020,
5,30/06/2020,E00739,d705ca65-0640-41d7-9d6c-11b47663f76a,24/09/2019,
5,30/06/2020,E00239,9dcb4ab3-f10d-4c0f-b1e6-b2ef46bd72c3,27/09/2019,
5,30/06/2020,E01055,dfd97846-6fd9-4fe0-abc5-62e5a228746a,11/09/2019,
5,30/06/2020,E00936,,25/09/2019,
5,30/06/2020,E01411,,23/09/2019,
5,30/06/2020,,8c431039-bb93-4bb1-82ec-6928ffaa0907,21/01/2020,
5,31/07/2020,E00739,d705ca65-0640-41d7-9d6c-11b47663f76a,24/09/2019,22/07/2020
5,31/07/2020,E00239,9dcb4ab3-f10d-4c0f-b1e6-b2ef46bd72c3,27/09/2019,
5,31/07/2020,E01055,dfd97846-6fd9-4fe0-abc5-62e5a228746a,11/09/2019,
5,31/07/2020,E00936,,25/09/2019,
5,31/07/2020,E01411,,23/09/2019,
5,31/07/2020,,8c431039-bb93-4bb1-82ec-6928ffaa0907,21/01/2020,
5,31/07/2020,E00643,61e1dd84-0d9e-4667-bb91-2589f3f73010,14/07/2020,
5,31/08/2020,E00239,9dcb4ab3-f10d-4c0f-b1e6-b2ef46bd72c3,27/09/2019,
5,31/08/2020,E01055,dfd97846-6fd9-4fe0-abc5-62e5a228746a,11/09/2019,
5,31/08/2020,E00936,,25/09/2019,
5,31/08/2020,E01411,,23/09/2019,
5,31/08/2020,,8c431039-bb93-4bb1-82ec-6928ffaa0907,21/01/2020,
5,31/08/2020,E00643,61e1dd84-0d9e-4667-bb91-2589f3f73010,14/07/2020,
5,30/09/2020,E00239,9dcb4ab3-f10d-4c0f-b1e6-b2ef46bd72c3,27/09/2019,
5,30/09/2020,E01055,dfd97846-6fd9-4fe0-abc5-62e5a228746a,11/09/2019,
5,30/09/2020,E00936,,25/09/2019,
5,30/09/2020,E01411,,23/09/2019,
5,30/09/2020,,8c431039-bb93-4bb1-82ec-6928ffaa0907,21/01/2020,
5,30/09/2020,E00643,61e1dd84-0d9e-4667-bb91-2589f3f73010,14/07/2020,
5,31/10/2020,E00239,9dcb4ab3-f10d-4c0f-b1e6-b2ef46bd72c3,27/09/2019,
5,31/10/2020,E01055,dfd97846-6fd9-4fe0-abc5-62e5a228746a,11/09/2019,
5,31/10/2020,E00936,,25/09/2019,
5,31/10/2020,E01411,,23/09/2019,
5,31/10/2020,,8c431039-bb93-4bb1-82ec-6928ffaa0907,21/01/2020,
5,31/10/2020,E00643,61e1dd84-0d9e-4667-bb91-2589f3f73010,14/07/2020,
5,30/11/2020,E00239,9dcb4ab3-f10d-4c0f-b1e6-b2ef46bd72c3,27/09/2019,
5,30/11/2020,E01055,dfd97846-6fd9-4fe0-abc5-62e5a228746a,11/09/2019,23/11/2020
5,30/11/2020,E00936,,25/09/2019,
5,30/11/2020,E01411,,23/09/2019,
5,30/11/2020,,8c431039-bb93-4bb1-82ec-6928ffaa0907,21/01/2020,
5,30/11/2020,E00643,61e1dd84-0d9e-4667-bb91-2589f3f73010,14/07/2020,
5,31/12/2020,E00239,9dcb4ab3-f10d-4c0f-b1e6-b2ef46bd72c3,27/09/2019,
1,31/12/2020,E01055,dfd97846-6fd9-4fe0-abc5-62e5a228746a,06/12/2020,29/12/2020
5,31/12/2020,E00936,,25/09/2019,
5,31/12/2020,E01411,,23/09/2019,
5,31/12/2020,,8c431039-bb93-4bb1-82ec-6928ffaa0907,21/01/2020,
5,31/12/2020,E00643,61e1dd84-0d9e-4667-bb91-2589f3f73010,14/07/2020,
