Sale Date,Order ID,Sale Value,Product Name,Store Name,Region,Scent Name
01/10/2022 00:00:00,93,45.85,Liquid - 500ml,Chelsea,West,Lemongrass
18/11/2022 00:00:00,992,49.06,Liquid - 500ml,Shoreditch,East,Lemongrass
26/08/2022 00:00:00,657,296.4,Liquid - 500ml,Shoreditch,East,Lemongrass
25/08/2022 00:00:00,553,201.68,Liquid - 500ml,Shoreditch,East,Lemongrass
09/08/2022 00:00:00,269,204.28,Liquid - 500ml,Shoreditch,East,Lemongrass
11/01/2022 00:00:00,26,94.93,Liquid - 500ml,Shoreditch,East,Lemongrass
01/11/2022 00:00:00,21,189.17,Liquid - 500ml,Shoreditch,East,Lemongrass
17/02/2022 00:00:00,888,14.83,Liquid - 500ml,Notting Hill,West,Lemongrass
29/06/2022 00:00:00,836,85.24,Liquid - 500ml,Notting Hill,West,Lemongrass
21/06/2022 00:00:00,235,203.25,Liquid - 500ml,Notting Hill,West,Lemongrass
03/12/2022 00:00:00,130,35.37,Liquid - 500ml,Notting Hill,West,Lemongrass
20/05/2022 00:00:00,121,162.98,Liquid - 500ml,Notting Hill,West,Lemongrass
20/05/2022 00:00:00,121,162.98,Liquid - 500ml,Notting Hill,West,Lemongrass
25/08/2022 00:00:00,955,228.64,Liquid - 500ml,Lewisham,East,Strawberry
09/11/2022 00:00:00,902,280.31,Liquid - 500ml,Lewisham,East,Strawberry
09/07/2022 00:00:00,687,153.49,Liquid - 500ml,Lewisham,East,Strawberry
28/07/2022 00:00:00,634,159.59,Liquid - 500ml,Lewisham,East,Strawberry
07/04/2022 00:00:00,625,51.73,Liquid - 500ml,Lewisham,East,Strawberry
26/06/2022 00:00:00,538,265.84,Liquid - 500ml,Lewisham,East,Strawberry
21/02/2022 00:00:00,492,168.42,Liquid - 500ml,Lewisham,East,Strawberry
20/08/2022 00:00:00,461,21.29,Liquid - 500ml,Lewisham,East,Strawberry
25/04/2022 00:00:00,244,152.91,Liquid - 500ml,Lewisham,East,Strawberry
13/05/2022 00:00:00,206,235.94,Liquid - 500ml,Lewisham,East,Strawberry
10/09/2022 00:00:00,205,220.42,Liquid - 500ml,Lewisham,East,Strawberry
16/02/2022 00:00:00,155,133.15,Liquid - 500ml,Lewisham,East,Strawberry
11/04/2022 00:00:00,62,267.62,Liquid - 500ml,Lewisham,East,Strawberry
21/08/2022 00:00:00,9,250.36,Liquid - 500ml,Lewisham,East,Strawberry
05/03/2022 00:00:00,648,265.67,Liquid - 500ml,Wimbledon,West,Strawberry
27/04/2022 00:00:00,571,45.3,Liquid - 500ml,Wimbledon,West,Strawberry
02/07/2022 00:00:00,548,68.24,Liquid - 500ml,Wimbledon,West,Strawberry
31/01/2022 00:00:00,507,36.46,Liquid - 500ml,Wimbledon,West,Strawberry
13/06/2022 00:00:00,460,153.39,Liquid - 500ml,Wimbledon,West,Strawberry
05/12/2022 00:00:00,945,212.22,Liquid - 500ml,Dulwich,East,Strawberry
05/11/2022 00:00:00,850,219.37,Liquid - 500ml,Dulwich,East,Strawberry
28/06/2022 00:00:00,666,122.47,Liquid - 500ml,Dulwich,East,Strawberry
30/04/2022 00:00:00,602,258.21,Liquid - 500ml,Dulwich,East,Strawberry
09/12/2022 00:00:00,591,65.25,Liquid - 500ml,Dulwich,East,Strawberry
07/12/2022 00:00:00,500,226.67,Liquid - 500ml,Dulwich,East,Strawberry
12/03/2022 00:00:00,343,62.55,Liquid - 500ml,Dulwich,East,Strawberry
09/08/2022 00:00:00,210,262.37,Liquid - 500ml,Dulwich,East,Strawberry
21/02/2022 00:00:00,972,173.91,Liquid - 500ml,Chelsea,West,Strawberry
20/07/2022 00:00:00,894,182.64,Liquid - 500ml,Chelsea,West,Strawberry
16/09/2022 00:00:00,612,253.47,Liquid - 500ml,Chelsea,West,Strawberry
12/06/2022 00:00:00,517,79.21,Liquid - 500ml,Chelsea,West,Strawberry
14/09/2022 00:00:00,283,201.03,Liquid - 500ml,Chelsea,West,Strawberry
20/12/2022 00:00:00,54,212.49,Liquid - 500ml,Chelsea,West,Strawberry
23/12/2022 00:00:00,980,197.86,Liquid - 500ml,Shoreditch,East,Strawberry
03/10/2022 00:00:00,962,254.57,Liquid - 500ml,Shoreditch,East,Strawberry
23/06/2022 00:00:00,752,117.65,Liquid - 500ml,Shoreditch,East,Strawberry
09/06/2022 00:00:00,684,62.47,Liquid - 500ml,Shoreditch,East,Strawberry
02/03/2022 00:00:00,305,31.74,Liquid - 500ml,Shoreditch,East,Strawberry
27/05/2022 00:00:00,208,21.95,Liquid - 500ml,Shoreditch,East,Strawberry
25/06/2022 00:00:00,109,63.67,Liquid - 500ml,Shoreditch,East,Strawberry
24/11/2022 00:00:00,41,247.03,Liquid - 500ml,Shoreditch,East,Strawberry
11/01/2022 00:00:00,26,94.93,Liquid - 500ml,Shoreditch,East,Strawberry
27/12/2022 00:00:00,987,99.4,Liquid - 500ml,Notting Hill,West,Strawberry
16/10/2022 00:00:00,966,190.23,Liquid - 500ml,Notting Hill,West,Strawberry
24/04/2022 00:00:00,754,212.51,Liquid - 500ml,Notting Hill,West,Strawberry
27/05/2022 00:00:00,608,264.63,Liquid - 500ml,Notting Hill,West,Strawberry
02/11/2022 00:00:00,398,118.72,Liquid - 500ml,Notting Hill,West,Strawberry
21/08/2022 00:00:00,134,122.91,Liquid - 500ml,Notting Hill,West,Strawberry
02/05/2022 00:00:00,30,60.75,Liquid - 500ml,Notting Hill,West,Strawberry
09/11/2022 00:00:00,902,280.31,Liquid - 500ml,Lewisham,East,Lavender
06/04/2022 00:00:00,662,191.08,Liquid - 500ml,Lewisham,East,Lavender
16/05/2022 00:00:00,529,271.47,Liquid - 500ml,Lewisham,East,Lavender
25/03/2022 00:00:00,462,154.75,Liquid - 500ml,Lewisham,East,Lavender
07/08/2022 00:00:00,392,253.06,Liquid - 500ml,Lewisham,East,Lavender
03/02/2022 00:00:00,316,221.99,Liquid - 500ml,Lewisham,East,Lavender
17/12/2022 00:00:00,78,7.18,Liquid - 500ml,Lewisham,East,Lavender
20/12/2022 00:00:00,56,198.36,Liquid - 500ml,Lewisham,East,Lavender
04/04/2022 00:00:00,669,165.55,Liquid - 500ml,Wimbledon,West,Lavender
02/07/2022 00:00:00,548,68.24,Liquid - 500ml,Wimbledon,West,Lavender
22/11/2022 00:00:00,513,64.95,Liquid - 500ml,Wimbledon,West,Lavender
11/04/2022 00:00:00,381,201.57,Liquid - 500ml,Wimbledon,West,Lavender
18/12/2022 00:00:00,349,133.32,Liquid - 500ml,Wimbledon,West,Lavender
25/06/2022 00:00:00,178,294.39,Liquid - 500ml,Wimbledon,West,Lavender
28/08/2022 00:00:00,929,86.72,Liquid - 500ml,Dulwich,East,Lavender
05/08/2022 00:00:00,918,19.55,Liquid - 500ml,Dulwich,East,Lavender
09/12/2022 00:00:00,899,104.54,Liquid - 500ml,Dulwich,East,Lavender
20/06/2022 00:00:00,802,271.37,Liquid - 500ml,Dulwich,East,Lavender
27/04/2022 00:00:00,779,163.49,Liquid - 500ml,Dulwich,East,Lavender
20/03/2022 00:00:00,700,24.97,Liquid - 500ml,Dulwich,East,Lavender
07/04/2022 00:00:00,646,199.63,Liquid - 500ml,Dulwich,East,Lavender
23/02/2022 00:00:00,569,256.41,Liquid - 500ml,Dulwich,East,Lavender
19/10/2022 00:00:00,535,236.46,Liquid - 500ml,Dulwich,East,Lavender
12/09/2022 00:00:00,439,282.22,Liquid - 500ml,Dulwich,East,Lavender
12/12/2022 00:00:00,152,85.83,Liquid - 500ml,Dulwich,East,Lavender
05/07/2022 00:00:00,80,118.7,Liquid - 500ml,Dulwich,East,Lavender
23/12/2022 00:00:00,13,183.3,Liquid - 500ml,Dulwich,East,Lavender
28/05/2022 00:00:00,977,171.26,Liquid - 500ml,Chelsea,West,Lavender
28/05/2022 00:00:00,977,171.26,Liquid - 500ml,Chelsea,West,Lavender
16/04/2022 00:00:00,923,96.4,Liquid - 500ml,Chelsea,West,Lavender
24/01/2022 00:00:00,668,160.11,Liquid - 500ml,Chelsea,West,Lavender
11/08/2022 00:00:00,518,82.06,Liquid - 500ml,Chelsea,West,Lavender
12/06/2022 00:00:00,517,79.21,Liquid - 500ml,Chelsea,West,Lavender
03/10/2022 00:00:00,441,150.78,Liquid - 500ml,Chelsea,West,Lavender
10/02/2022 00:00:00,353,16.59,Liquid - 500ml,Chelsea,West,Lavender
17/01/2022 00:00:00,102,97.76,Liquid - 500ml,Chelsea,West,Lavender
01/01/2022 00:00:00,36,90.2,Liquid - 500ml,Chelsea,West,Lavender
01/01/2022 00:00:00,36,90.2,Liquid - 500ml,Chelsea,West,Lavender
29/05/2022 00:00:00,536,202.71,Liquid - 500ml,Shoreditch,East,Lavender
09/08/2022 00:00:00,442,205.79,Liquid - 500ml,Notting Hill,West,Lavender
09/06/2022 00:00:00,115,188.91,Liquid - 500ml,Notting Hill,West,Lavender
24/08/2022 00:00:00,7,27.95,Liquid - 500ml,Notting Hill,West,Lavender
12/12/2022 00:00:00,937,109.84,Liquid - 500ml,Lewisham,East,Lemon
23/12/2022 00:00:00,853,176.33,Liquid - 500ml,Lewisham,East,Lemon
28/04/2022 00:00:00,762,57.08,Liquid - 500ml,Lewisham,East,Lemon
21/06/2022 00:00:00,549,175.77,Liquid - 500ml,Lewisham,East,Lemon
04/12/2022 00:00:00,496,289.26,Liquid - 500ml,Lewisham,East,Lemon
22/06/2022 00:00:00,309,174.73,Liquid - 500ml,Lewisham,East,Lemon
26/02/2022 00:00:00,204,239.05,Liquid - 500ml,Lewisham,East,Lemon
30/03/2022 00:00:00,777,77.7,Liquid - 500ml,Wimbledon,West,Lemon
17/04/2022 00:00:00,741,82.22,Liquid - 500ml,Wimbledon,West,Lemon
11/12/2022 00:00:00,596,295.78,Liquid - 500ml,Wimbledon,West,Lemon
17/10/2022 00:00:00,530,291.24,Liquid - 500ml,Wimbledon,West,Lemon
18/09/2022 00:00:00,403,208.61,Liquid - 500ml,Wimbledon,West,Lemon
19/07/2022 00:00:00,281,170.31,Liquid - 500ml,Wimbledon,West,Lemon
25/06/2022 00:00:00,178,294.39,Liquid - 500ml,Wimbledon,West,Lemon
03/03/2022 00:00:00,100,262.9,Liquid - 500ml,Wimbledon,West,Lemon
20/12/2022 00:00:00,31,299.96,Liquid - 500ml,Wimbledon,West,Lemon
08/12/2022 00:00:00,884,229.17,Liquid - 500ml,Dulwich,East,Lemon
20/08/2022 00:00:00,825,166.07,Liquid - 500ml,Dulwich,East,Lemon
14/03/2022 00:00:00,817,269.67,Liquid - 500ml,Dulwich,East,Lemon
03/06/2022 00:00:00,365,136.76,Liquid - 500ml,Dulwich,East,Lemon
10/12/2022 00:00:00,333,22.78,Liquid - 500ml,Dulwich,East,Lemon
05/11/2022 00:00:00,231,270.75,Liquid - 500ml,Dulwich,East,Lemon
21/07/2022 00:00:00,226,36.32,Liquid - 500ml,Dulwich,East,Lemon
31/01/2022 00:00:00,212,267.08,Liquid - 500ml,Dulwich,East,Lemon
23/12/2022 00:00:00,13,183.3,Liquid - 500ml,Dulwich,East,Lemon
11/09/2022 00:00:00,946,244.48,Liquid - 500ml,Chelsea,West,Lemon
06/07/2022 00:00:00,813,99.77,Liquid - 500ml,Chelsea,West,Lemon
19/04/2022 00:00:00,697,109.1,Liquid - 500ml,Chelsea,West,Lemon
04/03/2022 00:00:00,523,157.31,Liquid - 500ml,Chelsea,West,Lemon
31/10/2022 00:00:00,291,167.5,Liquid - 500ml,Chelsea,West,Lemon
06/05/2022 00:00:00,77,153.36,Liquid - 500ml,Chelsea,West,Lemon
17/05/2022 00:00:00,73,209.14,Liquid - 500ml,Chelsea,West,Lemon
19/05/2022 00:00:00,53,37.76,Liquid - 500ml,Chelsea,West,Lemon
05/11/2022 00:00:00,927,72.99,Liquid - 500ml,Shoreditch,East,Lemon
27/03/2022 00:00:00,781,253.41,Liquid - 500ml,Shoreditch,East,Lemon
11/10/2022 00:00:00,780,159.38,Liquid - 500ml,Shoreditch,East,Lemon
08/04/2022 00:00:00,715,23.22,Liquid - 500ml,Shoreditch,East,Lemon
14/07/2022 00:00:00,641,26.52,Liquid - 500ml,Shoreditch,East,Lemon
28/05/2022 00:00:00,463,165.93,Liquid - 500ml,Shoreditch,East,Lemon
06/11/2022 00:00:00,404,75.32,Liquid - 500ml,Shoreditch,East,Lemon
04/11/2022 00:00:00,394,153.67,Liquid - 500ml,Shoreditch,East,Lemon
06/03/2022 00:00:00,247,110.46,Liquid - 500ml,Shoreditch,East,Lemon
09/06/2022 00:00:00,237,10.38,Liquid - 500ml,Shoreditch,East,Lemon
14/07/2022 00:00:00,19,199.29,Liquid - 500ml,Shoreditch,East,Lemon
22/09/2022 00:00:00,508,88.13,Liquid - 500ml,Notting Hill,West,Lemon
10/01/2022 00:00:00,437,281.7,Liquid - 500ml,Notting Hill,West,Lemon
16/04/2022 00:00:00,789,13.52,Liquid - 500ml,Lewisham,East,Mint
05/01/2022 00:00:00,586,204.94,Liquid - 500ml,Lewisham,East,Mint
20/07/2022 00:00:00,453,121.47,Liquid - 500ml,Lewisham,East,Mint
30/05/2022 00:00:00,190,202.88,Liquid - 500ml,Lewisham,East,Mint
18/05/2022 00:00:00,872,284.85,Liquid - 500ml,Wimbledon,West,Mint
28/10/2022 00:00:00,784,208.36,Liquid - 500ml,Wimbledon,West,Mint
11/05/2022 00:00:00,693,252.14,Liquid - 500ml,Wimbledon,West,Mint
17/04/2022 00:00:00,656,115.64,Liquid - 500ml,Wimbledon,West,Mint
04/05/2022 00:00:00,589,12.32,Liquid - 500ml,Wimbledon,West,Mint
03/03/2022 00:00:00,100,262.9,Liquid - 500ml,Wimbledon,West,Mint
07/01/2022 00:00:00,865,129.33,Liquid - 500ml,Dulwich,East,Mint
28/04/2022 00:00:00,834,61.76,Liquid - 500ml,Dulwich,East,Mint
28/11/2022 00:00:00,595,77.91,Liquid - 500ml,Dulwich,East,Mint
23/02/2022 00:00:00,569,256.41,Liquid - 500ml,Dulwich,East,Mint
19/10/2022 00:00:00,535,236.46,Liquid - 500ml,Dulwich,East,Mint
22/07/2022 00:00:00,446,161.05,Liquid - 500ml,Dulwich,East,Mint
17/01/2022 00:00:00,68,186.88,Liquid - 500ml,Dulwich,East,Mint
27/07/2022 00:00:00,64,291.56,Liquid - 500ml,Dulwich,East,Mint
06/10/2022 00:00:00,971,284.6,Liquid - 500ml,Chelsea,West,Mint
15/04/2022 00:00:00,837,16.25,Liquid - 500ml,Chelsea,West,Mint
02/07/2022 00:00:00,698,223.88,Liquid - 500ml,Chelsea,West,Mint
14/03/2022 00:00:00,616,77.88,Liquid - 500ml,Chelsea,West,Mint
04/09/2022 00:00:00,369,198.25,Liquid - 500ml,Chelsea,West,Mint
26/10/2022 00:00:00,255,81.5,Liquid - 500ml,Chelsea,West,Mint
08/08/2022 00:00:00,79,242.16,Liquid - 500ml,Chelsea,West,Mint
28/10/2022 00:00:00,686,274.94,Liquid - 500ml,Shoreditch,East,Mint
13/07/2022 00:00:00,671,294.34,Liquid - 500ml,Shoreditch,East,Mint
09/05/2022 00:00:00,483,153.04,Liquid - 500ml,Shoreditch,East,Mint
06/03/2022 00:00:00,247,110.46,Liquid - 500ml,Shoreditch,East,Mint
10/11/2022 00:00:00,125,295.59,Liquid - 500ml,Shoreditch,East,Mint
28/01/2022 00:00:00,905,182.66,Liquid - 500ml,Notting Hill,West,Mint
07/10/2022 00:00:00,896,219.6,Liquid - 500ml,Notting Hill,West,Mint
11/09/2022 00:00:00,847,246.05,Liquid - 500ml,Notting Hill,West,Mint
19/04/2022 00:00:00,792,27.88,Liquid - 500ml,Notting Hill,West,Mint
04/08/2022 00:00:00,744,17.84,Liquid - 500ml,Notting Hill,West,Mint
03/10/2022 00:00:00,597,68.33,Liquid - 500ml,Notting Hill,West,Mint
11/09/2022 00:00:00,533,140.41,Liquid - 500ml,Notting Hill,West,Mint
05/09/2022 00:00:00,472,283.85,Liquid - 500ml,Notting Hill,West,Mint
11/01/2022 00:00:00,363,264.96,Liquid - 500ml,Notting Hill,West,Mint
24/10/2022 00:00:00,299,176.73,Liquid - 500ml,Notting Hill,West,Mint
04/09/2022 00:00:00,34,145.16,Liquid - 500ml,Notting Hill,West,Mint
11/04/2022 00:00:00,645,166.63,Liquid - 750ml,Lewisham,East,Rose
26/03/2022 00:00:00,640,48.42,Liquid - 750ml,Lewisham,East,Rose
25/03/2022 00:00:00,462,154.75,Liquid - 750ml,Lewisham,East,Rose
13/07/2022 00:00:00,150,136.68,Liquid - 750ml,Lewisham,East,Rose
06/02/2022 00:00:00,72,255.59,Liquid - 750ml,Lewisham,East,Rose
26/03/2022 00:00:00,848,177.5,Liquid - 750ml,Wimbledon,West,Rose
13/11/2022 00:00:00,734,189.19,Liquid - 750ml,Wimbledon,West,Rose
23/01/2022 00:00:00,659,226.08,Liquid - 750ml,Wimbledon,West,Rose
13/10/2022 00:00:00,232,255.98,Liquid - 750ml,Wimbledon,West,Rose
14/06/2022 00:00:00,196,263.39,Liquid - 750ml,Wimbledon,West,Rose
21/02/2022 00:00:00,991,138.11,Liquid - 750ml,Dulwich,East,Rose
21/02/2022 00:00:00,991,138.11,Liquid - 750ml,Dulwich,East,Rose
30/11/2022 00:00:00,963,7.56,Liquid - 750ml,Dulwich,East,Rose
22/05/2022 00:00:00,867,210.9,Liquid - 750ml,Dulwich,East,Rose
28/04/2022 00:00:00,834,61.76,Liquid - 750ml,Dulwich,East,Rose
14/05/2022 00:00:00,761,87.17,Liquid - 750ml,Dulwich,East,Rose
03/03/2022 00:00:00,745,61.43,Liquid - 750ml,Dulwich,East,Rose
08/12/2022 00:00:00,672,160.45,Liquid - 750ml,Dulwich,East,Rose
15/07/2022 00:00:00,632,166.6,Liquid - 750ml,Dulwich,East,Rose
14/04/2022 00:00:00,606,60.09,Liquid - 750ml,Dulwich,East,Rose
14/04/2022 00:00:00,606,60.09,Liquid - 750ml,Dulwich,East,Rose
16/01/2022 00:00:00,488,105.4,Liquid - 750ml,Dulwich,East,Rose
18/01/2022 00:00:00,400,83.94,Liquid - 750ml,Dulwich,East,Rose
10/12/2022 00:00:00,333,22.78,Liquid - 750ml,Dulwich,East,Rose
28/11/2022 00:00:00,70,204.44,Liquid - 750ml,Dulwich,East,Rose
02/09/2022 00:00:00,15,113.46,Liquid - 750ml,Dulwich,East,Rose
24/04/2022 00:00:00,816,34.14,Liquid - 750ml,Chelsea,West,Rose
19/04/2022 00:00:00,697,109.1,Liquid - 750ml,Chelsea,West,Rose
30/03/2022 00:00:00,307,150.01,Liquid - 750ml,Chelsea,West,Rose
03/10/2022 00:00:00,273,179.52,Liquid - 750ml,Chelsea,West,Rose
17/01/2022 00:00:00,102,97.76,Liquid - 750ml,Chelsea,West,Rose
17/05/2022 00:00:00,73,209.14,Liquid - 750ml,Chelsea,West,Rose
06/08/2022 00:00:00,805,236.85,Liquid - 750ml,Shoreditch,East,Rose
16/02/2022 00:00:00,790,169.17,Liquid - 750ml,Shoreditch,East,Rose
07/07/2022 00:00:00,735,231.85,Liquid - 750ml,Shoreditch,East,Rose
12/05/2022 00:00:00,573,160.86,Liquid - 750ml,Shoreditch,East,Rose
08/08/2022 00:00:00,359,121.84,Liquid - 750ml,Shoreditch,East,Rose
31/08/2022 00:00:00,311,109.43,Liquid - 750ml,Shoreditch,East,Rose
14/10/2022 00:00:00,250,47.7,Liquid - 750ml,Shoreditch,East,Rose
28/07/2022 00:00:00,145,239.66,Liquid - 750ml,Shoreditch,East,Rose
10/08/2022 00:00:00,958,278.92,Liquid - 750ml,Notting Hill,West,Rose
08/05/2022 00:00:00,782,272.64,Liquid - 750ml,Notting Hill,West,Rose
18/02/2022 00:00:00,637,81.7,Liquid - 750ml,Notting Hill,West,Rose
30/08/2022 00:00:00,257,165.85,Liquid - 750ml,Notting Hill,West,Rose
14/08/2022 00:00:00,246,248.42,Liquid - 750ml,Notting Hill,West,Rose
12/06/2022 00:00:00,91,214.23,Liquid - 750ml,Notting Hill,West,Rose
12/12/2022 00:00:00,937,109.84,Liquid - 750ml,Lewisham,East,Banana
12/06/2022 00:00:00,889,98.12,Liquid - 750ml,Lewisham,East,Banana
23/12/2022 00:00:00,853,176.33,Liquid - 750ml,Lewisham,East,Banana
13/07/2022 00:00:00,830,263.12,Liquid - 750ml,Lewisham,East,Banana
24/09/2022 00:00:00,579,52.78,Liquid - 750ml,Lewisham,East,Banana
23/10/2022 00:00:00,266,45.64,Liquid - 750ml,Lewisham,East,Banana
10/02/2022 00:00:00,85,16.76,Liquid - 750ml,Lewisham,East,Banana
11/04/2022 00:00:00,62,267.62,Liquid - 750ml,Lewisham,East,Banana
08/03/2022 00:00:00,37,102.89,Liquid - 750ml,Lewisham,East,Banana
15/08/2022 00:00:00,957,43.38,Liquid - 750ml,Wimbledon,West,Banana
18/09/2022 00:00:00,810,288.17,Liquid - 750ml,Wimbledon,West,Banana
30/03/2022 00:00:00,777,77.7,Liquid - 750ml,Wimbledon,West,Banana
01/04/2022 00:00:00,524,72.96,Liquid - 750ml,Wimbledon,West,Banana
22/11/2022 00:00:00,513,64.95,Liquid - 750ml,Wimbledon,West,Banana
03/11/2022 00:00:00,435,208.4,Liquid - 750ml,Wimbledon,West,Banana
11/04/2022 00:00:00,381,201.57,Liquid - 750ml,Wimbledon,West,Banana
23/03/2022 00:00:00,380,170.3,Liquid - 750ml,Wimbledon,West,Banana
19/12/2022 00:00:00,328,158.55,Liquid - 750ml,Wimbledon,West,Banana
10/04/2022 00:00:00,263,199.82,Liquid - 750ml,Wimbledon,West,Banana
12/06/2022 00:00:00,17,68.7,Liquid - 750ml,Wimbledon,West,Banana
05/12/2022 00:00:00,945,212.22,Liquid - 750ml,Dulwich,East,Banana
23/02/2022 00:00:00,569,256.41,Liquid - 750ml,Dulwich,East,Banana
19/01/2022 00:00:00,561,195.28,Liquid - 750ml,Dulwich,East,Banana
16/03/2022 00:00:00,364,188.57,Liquid - 750ml,Dulwich,East,Banana
16/07/2022 00:00:00,242,294.28,Liquid - 750ml,Dulwich,East,Banana
12/12/2022 00:00:00,152,85.83,Liquid - 750ml,Dulwich,East,Banana
23/12/2022 00:00:00,13,183.3,Liquid - 750ml,Dulwich,East,Banana
02/07/2022 00:00:00,698,223.88,Liquid - 750ml,Chelsea,West,Banana
24/01/2022 00:00:00,668,160.11,Liquid - 750ml,Chelsea,West,Banana
12/04/2022 00:00:00,542,39.95,Liquid - 750ml,Chelsea,West,Banana
27/12/2022 00:00:00,417,12.52,Liquid - 750ml,Chelsea,West,Banana
02/04/2022 00:00:00,286,173.56,Liquid - 750ml,Chelsea,West,Banana
08/08/2022 00:00:00,79,242.16,Liquid - 750ml,Chelsea,West,Banana
05/07/2022 00:00:00,869,179.38,Liquid - 750ml,Shoreditch,East,Banana
28/10/2022 00:00:00,686,274.94,Liquid - 750ml,Shoreditch,East,Banana
29/05/2022 00:00:00,536,202.71,Liquid - 750ml,Shoreditch,East,Banana
16/03/2022 00:00:00,486,143.09,Liquid - 750ml,Shoreditch,East,Banana
31/08/2022 00:00:00,311,109.43,Liquid - 750ml,Shoreditch,East,Banana
27/07/2022 00:00:00,50,197.33,Liquid - 750ml,Shoreditch,East,Banana
14/07/2022 00:00:00,643,223.19,Liquid - 750ml,Notting Hill,West,Banana
06/12/2022 00:00:00,623,16.23,Liquid - 750ml,Notting Hill,West,Banana
24/07/2022 00:00:00,477,12.88,Liquid - 750ml,Notting Hill,West,Banana
24/09/2022 00:00:00,396,83.52,Liquid - 750ml,Notting Hill,West,Banana
14/08/2022 00:00:00,246,248.42,Liquid - 750ml,Notting Hill,West,Banana
26/10/2022 00:00:00,156,169.78,Liquid - 750ml,Notting Hill,West,Banana
15/02/2022 00:00:00,891,150.27,Liquid - 750ml,Lewisham,East,Apricot
26/08/2022 00:00:00,620,83.8,Liquid - 750ml,Lewisham,East,Apricot
08/12/2022 00:00:00,610,34.86,Liquid - 750ml,Lewisham,East,Apricot
27/09/2022 00:00:00,545,43.51,Liquid - 750ml,Lewisham,East,Apricot
07/03/2022 00:00:00,525,275.7,Liquid - 750ml,Lewisham,East,Apricot
01/11/2022 00:00:00,478,53.61,Liquid - 750ml,Lewisham,East,Apricot
04/10/2022 00:00:00,360,67.09,Liquid - 750ml,Lewisham,East,Apricot
18/07/2022 00:00:00,182,228.63,Liquid - 750ml,Lewisham,East,Apricot
28/01/2022 00:00:00,96,48.68,Liquid - 750ml,Lewisham,East,Apricot
03/08/2022 00:00:00,736,25.28,Liquid - 750ml,Wimbledon,West,Apricot
01/04/2022 00:00:00,524,72.96,Liquid - 750ml,Wimbledon,West,Apricot
20/01/2022 00:00:00,494,140,Liquid - 750ml,Wimbledon,West,Apricot
15/04/2022 00:00:00,480,143.69,Liquid - 750ml,Wimbledon,West,Apricot
18/12/2022 00:00:00,349,133.32,Liquid - 750ml,Wimbledon,West,Apricot
09/02/2022 00:00:00,163,238.22,Liquid - 750ml,Wimbledon,West,Apricot
11/04/2022 00:00:00,939,8.17,Liquid - 750ml,Dulwich,East,Apricot
19/07/2022 00:00:00,933,14.54,Liquid - 750ml,Dulwich,East,Apricot
27/04/2022 00:00:00,779,163.49,Liquid - 750ml,Dulwich,East,Apricot
13/11/2022 00:00:00,695,46.2,Liquid - 750ml,Dulwich,East,Apricot
14/04/2022 00:00:00,606,60.09,Liquid - 750ml,Dulwich,East,Apricot
24/10/2022 00:00:00,532,8.93,Liquid - 750ml,Dulwich,East,Apricot
31/01/2022 00:00:00,212,267.08,Liquid - 750ml,Dulwich,East,Apricot
11/04/2022 00:00:00,151,101.91,Liquid - 750ml,Dulwich,East,Apricot
17/01/2022 00:00:00,68,186.88,Liquid - 750ml,Dulwich,East,Apricot
12/12/2022 00:00:00,879,38.21,Liquid - 750ml,Chelsea,West,Apricot
09/09/2022 00:00:00,815,213.56,Liquid - 750ml,Chelsea,West,Apricot
26/03/2022 00:00:00,346,173.94,Liquid - 750ml,Chelsea,West,Apricot
05/12/2022 00:00:00,330,134.29,Liquid - 750ml,Chelsea,West,Apricot
26/10/2022 00:00:00,255,81.5,Liquid - 750ml,Chelsea,West,Apricot
12/03/2022 00:00:00,581,249.39,Liquid - 750ml,Shoreditch,East,Apricot
11/06/2022 00:00:00,576,50.38,Liquid - 750ml,Shoreditch,East,Apricot
28/01/2022 00:00:00,560,199.86,Liquid - 750ml,Shoreditch,East,Apricot
29/09/2022 00:00:00,555,45.11,Liquid - 750ml,Shoreditch,East,Apricot
25/06/2022 00:00:00,368,69.43,Liquid - 750ml,Shoreditch,East,Apricot
11/01/2022 00:00:00,26,94.93,Liquid - 750ml,Shoreditch,East,Apricot
25/03/2022 00:00:00,913,28.47,Liquid - 750ml,Notting Hill,West,Apricot
11/08/2022 00:00:00,721,161.85,Liquid - 750ml,Notting Hill,West,Apricot
26/03/2022 00:00:00,630,257.04,Liquid - 750ml,Notting Hill,West,Apricot
12/02/2022 00:00:00,626,205.6,Liquid - 750ml,Notting Hill,West,Apricot
01/03/2022 00:00:00,506,13.01,Liquid - 750ml,Notting Hill,West,Apricot
24/09/2022 00:00:00,482,139,Liquid - 750ml,Notting Hill,West,Apricot
27/06/2022 00:00:00,45,127.52,Liquid - 750ml,Notting Hill,West,Apricot
15/11/2022 00:00:00,912,275.02,Liquid - 750ml,Lewisham,East,Watermelon
28/04/2022 00:00:00,762,57.08,Liquid - 750ml,Lewisham,East,Watermelon
20/08/2022 00:00:00,461,21.29,Liquid - 750ml,Lewisham,East,Watermelon
17/08/2022 00:00:00,455,88.53,Liquid - 750ml,Lewisham,East,Watermelon
04/10/2022 00:00:00,360,67.09,Liquid - 750ml,Lewisham,East,Watermelon
08/10/2022 00:00:00,131,37.59,Liquid - 750ml,Lewisham,East,Watermelon
