Avg student total points per grade,Total Points per Student,Grade,Points,Subject,Score,Student ID
31.086004691164973,44,F,1,Geography,65,605
34.24044180118946,50,D,4,Geography,80,626
34.24044180118946,44,D,4,Geography,80,627
32.717791411042946,46,E,2,Geography,71,634
31.086004691164973,41,F,1,Geography,65,635
38.343723673125524,43,B,8,Geography,90,641
36.19456617002629,42,C,6,Geography,83,643
34.24044180118946,44,D,4,Geography,76,645
36.19456617002629,44,C,6,Geography,88,650
38.343723673125524,47,B,8,Geography,94,654
36.19456617002629,44,C,6,Geography,84,657
38.343723673125524,42,B,8,Geography,91,658
34.24044180118946,43,D,4,Geography,74,659
36.19456617002629,44,C,6,Geography,84,660
36.19456617002629,50,C,6,Geography,85,669
36.19456617002629,44,C,6,Geography,88,672
36.19456617002629,44,C,6,Geography,85,677
32.717791411042946,48,E,2,Geography,69,680
32.717791411042946,50,E,2,Geography,73,684
36.19456617002629,54,C,6,Geography,82,687
38.343723673125524,52,B,8,Geography,94,693
31.086004691164973,41,F,1,Geography,61,705
38.343723673125524,42,B,8,Geography,89,720
36.19456617002629,42,C,6,Geography,88,721
38.343723673125524,41,B,8,Geography,93,724
38.343723673125524,42,B,8,Geography,92,725
34.24044180118946,41,D,4,Geography,79,728
31.086004691164973,45,F,1,Geography,66,740
36.19456617002629,42,C,6,Geography,85,742
38.343723673125524,41,B,8,Geography,94,753
38.343723673125524,44,B,8,Geography,92,754
36.19456617002629,43,C,6,Geography,84,760
31.086004691164973,47,F,1,Geography,63,766
38.343723673125524,42,B,8,Geography,94,769
34.24044180118946,42,D,4,Geography,77,777
36.19456617002629,42,C,6,Geography,85,784
38.343723673125524,43,B,8,Geography,90,791
34.24044180118946,45,D,4,Geography,76,799
38.343723673125524,52,B,8,Geography,89,803
34.24044180118946,58,D,4,Geography,77,808
34.24044180118946,43,D,4,Geography,80,816
36.19456617002629,42,C,6,Geography,81,828
38.343723673125524,43,B,8,Geography,90,831
36.19456617002629,48,C,6,Geography,88,833
36.19456617002629,52,C,6,Geography,88,837
32.717791411042946,45,E,2,Geography,67,841
34.24044180118946,52,D,4,Geography,75,846
38.343723673125524,52,B,8,Geography,91,855
36.19456617002629,47,C,6,Geography,86,857
36.19456617002629,50,C,6,Geography,87,863
36.19456617002629,44,C,6,Geography,83,864
36.19456617002629,45,C,6,Geography,88,865
36.19456617002629,52,C,6,Geography,81,867
32.717791411042946,43,E,2,Geography,68,868
38.343723673125524,42,B,8,Geography,92,870
34.24044180118946,48,D,4,Geography,79,871
38.343723673125524,58,B,8,Geography,91,874
34.24044180118946,54,D,4,Geography,80,887
36.19456617002629,52,C,6,Geography,81,891
36.19456617002629,42,C,6,Geography,85,895
38.343723673125524,43,B,8,Geography,91,897
38.343723673125524,41,B,8,Geography,90,901
36.19456617002629,46,C,6,Geography,83,904
38.343723673125524,48,B,8,Geography,89,911
32.717791411042946,44,E,2,Geography,67,912
38.343723673125524,52,B,8,Geography,90,914
36.19456617002629,42,C,6,Geography,86,920
38.343723673125524,42,B,8,Geography,92,924
38.343723673125524,53,B,8,Geography,91,928
38.343723673125524,49,B,8,Geography,89,932
36.19456617002629,42,C,6,Geography,88,936
34.24044180118946,42,D,4,Geography,76,940
31.086004691164973,49,F,1,Geography,65,945
32.717791411042946,43,E,2,Geography,68,951
34.24044180118946,41,D,4,Geography,78,952
34.24044180118946,42,D,4,Geography,78,955
38.343723673125524,50,B,8,Geography,94,961
36.19456617002629,48,C,6,Geography,84,962
38.343723673125524,43,B,8,Geography,92,975
32.717791411042946,52,E,2,Geography,71,982
34.24044180118946,47,D,4,Geography,75,985
31.086004691164973,49,F,1,Geography,64,996
38.343723673125524,54,B,8,Geography,93,997
