StoreID,CustomerID,OrderID,Order Date,ProductID,Returned,Quantity,Sales
5,162,1630,18/05/2021,57,1,11,172.59
3,307,1737,05/05/2021,57,0,3,47.07
6,154,1926,30/05/2021,57,0,11,172.59
5,106,2044,26/05/2021,57,0,11,172.59
7,337,2045,26/05/2021,57,0,7,109.83
1,240,1252,08/05/2021,36,0,10,88.0
2,250,1592,18/05/2021,36,0,8,70.4
6,326,1594,18/05/2021,36,0,3,26.400000000000002
3,26,1622,20/05/2021,36,0,2,17.6
6,332,1623,20/05/2021,36,1,11,96.80000000000001
3,263,1724,19/05/2021,36,0,3,26.400000000000002
1,70,1878,19/05/2021,36,1,3,26.400000000000002
2,39,2101,02/05/2021,36,1,1,8.8
2,230,1168,15/05/2021,48,1,5,13.0
7,150,1169,15/05/2021,48,0,9,23.400000000000002
7,302,1371,04/05/2021,48,1,7,18.2
1,315,1470,27/05/2021,48,1,1,2.6
4,265,1899,28/05/2021,48,0,4,10.4
6,154,1926,30/05/2021,48,0,11,28.6
6,285,1931,14/05/2021,48,0,9,23.400000000000002
4,320,1968,14/05/2021,48,0,8,20.8
3,81,1548,07/05/2021,5,0,10,100.0
3,62,1672,11/05/2021,5,0,11,110.0
5,207,1277,12/05/2021,32,0,6,119.94
3,229,1439,19/05/2021,32,0,4,79.96
4,164,1593,18/05/2021,32,0,10,199.89999999999998
1,330,1879,20/05/2021,32,1,8,159.92
6,285,1931,14/05/2021,32,0,4,79.96
6,38,1430,06/05/2021,37,0,10,2644.6
1,327,1441,19/05/2021,37,1,11,2909.06
5,230,1711,07/05/2021,37,0,3,793.3799999999999
6,3,1908,05/05/2021,37,0,5,1322.3
3,81,1548,07/05/2021,20,0,1,562.9
7,135,1632,18/05/2021,20,0,8,4503.2
3,62,1672,11/05/2021,20,0,1,562.9
1,307,1695,23/05/2021,20,1,6,3377.3999999999996
6,124,1803,22/05/2021,20,0,11,6191.9
6,289,1905,05/05/2021,20,0,5,2814.5
1,243,1933,27/05/2021,20,0,10,5629.0
4,279,1934,27/05/2021,20,0,7,3940.2999999999997
2,122,2103,30/05/2021,20,0,10,5629.0
7,71,1374,04/05/2021,25,0,3,1392.8700000000001
3,300,1527,03/05/2021,25,0,4,1857.16
4,164,1593,18/05/2021,25,0,4,1857.16
1,238,1621,20/05/2021,25,0,2,928.58
7,335,1639,23/05/2021,25,0,3,1392.8700000000001
2,218,1751,05/05/2021,25,1,1,464.29
2,10,2001,25/05/2021,25,1,11,5107.1900000000005
4,109,2091,11/05/2021,25,0,8,3714.32
1,318,1587,14/05/2021,47,0,11,1378.6299999999999
1,307,1695,23/05/2021,47,1,1,125.33
3,263,1724,19/05/2021,47,0,10,1253.3
3,128,1918,19/05/2021,47,0,6,751.98
4,279,1934,27/05/2021,47,0,6,751.98
4,4,2100,02/05/2021,47,0,10,1253.3
2,311,1358,13/05/2021,41,0,4,2421.56
7,248,1373,04/05/2021,41,0,11,6659.29
1,267,1401,15/05/2021,41,1,11,6659.29
5,143,2144,06/05/2021,41,1,7,4237.73
2,295,1089,29/05/2021,19,1,10,8976.5
7,71,1374,04/05/2021,19,0,2,1795.3
6,328,1440,19/05/2021,19,1,4,3590.6
3,93,1925,30/05/2021,19,0,3,2692.95
4,320,1968,14/05/2021,19,0,8,7181.2
4,158,2085,22/05/2021,19,0,6,5385.9
7,236,1179,21/05/2021,16,0,5,522.9
7,61,1633,18/05/2021,16,1,6,627.48
4,320,1968,14/05/2021,16,0,7,732.06
7,201,2071,04/05/2021,16,0,5,522.9
5,260,1180,21/05/2021,55,0,6,34.14
4,289,1496,08/05/2021,55,0,5,28.450000000000003
2,103,1506,29/05/2021,55,0,10,56.900000000000006
6,112,1524,19/05/2021,55,0,8,45.52
5,333,1624,20/05/2021,55,0,7,39.830000000000005
3,297,1935,27/05/2021,55,0,8,45.52
2,311,1358,13/05/2021,1,0,8,26.64
6,285,1931,14/05/2021,1,0,4,13.32
6,109,1944,14/05/2021,1,0,7,23.310000000000002
4,4,2100,02/05/2021,1,0,2,6.66
6,301,1452,04/05/2021,53,0,10,26.9
6,273,1523,19/05/2021,53,1,9,24.21
6,261,1696,23/05/2021,53,0,9,24.21
6,331,2034,20/05/2021,53,1,9,24.21
4,4,2100,02/05/2021,53,0,1,2.69
4,61,2137,03/05/2021,53,0,8,21.52
6,129,1438,19/05/2021,59,1,6,27.0
1,315,1470,27/05/2021,59,1,8,36.0
7,61,1633,18/05/2021,59,1,2,9.0
5,230,1711,07/05/2021,59,0,7,31.5
4,329,1780,19/05/2021,59,1,6,27.0
6,124,1803,22/05/2021,59,0,8,36.0
3,338,1902,29/05/2021,59,1,8,36.0
6,289,1905,05/05/2021,59,0,7,31.5
1,9,2000,12/05/2021,59,1,8,36.0
5,106,2044,26/05/2021,59,0,11,49.5
5,26,2104,30/05/2021,59,1,7,31.5
6,304,1224,04/05/2021,15,0,1,5.5
3,81,1548,07/05/2021,15,0,9,49.5
4,15,1562,18/05/2021,15,0,2,11.0
7,240,1629,18/05/2021,15,0,7,38.5
4,304,1771,27/05/2021,15,1,1,5.5
7,79,1400,15/05/2021,9,0,2,5.38
4,164,1593,18/05/2021,9,0,7,18.83
2,309,1636,08/05/2021,9,1,11,29.59
4,234,1712,11/05/2021,9,0,6,16.14
7,305,1750,05/05/2021,9,0,2,5.38
1,306,1752,05/05/2021,9,0,10,26.9
5,106,2044,26/05/2021,9,0,6,16.14
7,240,1629,18/05/2021,10,0,4,19.48
6,219,1694,23/05/2021,10,0,10,48.7
7,305,1750,05/05/2021,10,0,9,43.83
4,159,1900,29/05/2021,10,0,10,48.7
6,285,1931,14/05/2021,10,0,8,38.96
4,289,1496,08/05/2021,11,0,6,59.94
2,272,1555,01/05/2021,11,0,8,79.92
3,155,1798,15/05/2021,11,1,5,49.95
6,289,1905,05/05/2021,11,0,3,29.97
7,337,2045,26/05/2021,11,0,6,59.94
3,336,2174,25/05/2021,11,0,4,39.96
7,71,1374,04/05/2021,28,0,9,70.2
6,182,1391,13/05/2021,28,1,1,7.8
1,315,1470,27/05/2021,28,1,6,46.8
3,316,1588,14/05/2021,28,0,6,46.8
6,3,1908,05/05/2021,28,0,9,70.2
3,128,1918,19/05/2021,28,0,6,46.8
1,321,1929,14/05/2021,28,0,2,15.6
7,323,1170,15/05/2021,7,1,3,7.949999999999999
1,240,1252,08/05/2021,7,0,8,21.2
1,45,1359,28/05/2021,7,0,11,29.15
5,78,1540,12/05/2021,7,0,8,21.2
2,87,1583,06/05/2021,7,0,11,29.15
3,26,1622,20/05/2021,7,0,1,2.65
4,330,1802,22/05/2021,7,0,3,7.949999999999999
4,177,1846,12/05/2021,7,1,2,5.3
1,32,1906,12/05/2021,7,1,4,10.6
2,272,1555,01/05/2021,54,0,7,17.849999999999998
7,61,1633,18/05/2021,54,1,7,17.849999999999998
3,307,1737,05/05/2021,54,0,5,12.75
4,304,1771,27/05/2021,54,1,4,10.2
7,334,1947,22/05/2021,54,0,11,28.049999999999997
5,26,2104,30/05/2021,54,1,11,28.049999999999997
6,273,1523,19/05/2021,49,1,3,7.949999999999999
2,309,1636,08/05/2021,49,1,1,2.65
4,222,1666,06/05/2021,49,0,1,2.65
6,8,1671,11/05/2021,49,1,1,2.65
7,322,1799,15/05/2021,49,1,4,10.6
6,124,1803,22/05/2021,49,0,4,10.6
4,310,1844,12/05/2021,49,1,10,26.5
1,70,1878,19/05/2021,49,1,6,15.899999999999999
3,213,1941,14/05/2021,49,0,1,2.65
2,122,2103,30/05/2021,49,0,4,10.6
7,323,1170,15/05/2021,38,1,2,5.6
1,45,1359,28/05/2021,38,0,7,19.599999999999998
3,183,1928,14/05/2021,38,0,6,16.799999999999997
7,334,1947,22/05/2021,38,0,11,30.799999999999997
3,229,1439,19/05/2021,30,0,11,43.67
3,26,1622,20/05/2021,30,0,7,27.790000000000003
6,219,1694,23/05/2021,30,0,11,43.67
4,57,1860,19/05/2021,30,0,6,23.82
4,199,1880,20/05/2021,30,0,3,11.91
5,314,1942,14/05/2021,30,1,4,15.88
2,311,1358,13/05/2021,43,0,6,29.22
1,267,1401,15/05/2021,43,1,9,43.83
7,135,1632,18/05/2021,43,0,11,53.57
3,155,1798,15/05/2021,43,1,7,34.09
1,165,1932,14/05/2021,43,0,2,9.74
3,297,1935,27/05/2021,43,0,10,48.7
5,303,1372,04/05/2021,60,0,10,51.7
6,153,1804,22/05/2021,60,1,6,31.02
1,330,1879,20/05/2021,60,1,10,51.7
4,159,1900,29/05/2021,60,0,2,10.34
1,165,1932,14/05/2021,60,0,3,15.51
3,23,1546,07/05/2021,24,0,2,11.34
6,326,1594,18/05/2021,24,0,11,62.37
2,140,1859,19/05/2021,24,0,6,34.019999999999996
4,57,1860,19/05/2021,24,0,1,5.67
4,61,2137,03/05/2021,24,0,2,11.34
1,240,1252,08/05/2021,21,0,6,35.94
1,267,1401,15/05/2021,21,1,8,47.92
6,129,1438,19/05/2021,21,1,5,29.950000000000003
5,333,1624,20/05/2021,21,0,2,11.98
7,335,1639,23/05/2021,21,0,5,29.950000000000003
4,304,1771,27/05/2021,21,1,8,47.92
7,296,1943,14/05/2021,21,1,9,53.910000000000004
5,143,2144,06/05/2021,21,1,6,35.94
2,103,1564,27/05/2021,3,0,4,25.8
4,57,1860,19/05/2021,3,0,3,19.35
1,321,1929,14/05/2021,3,0,11,70.95
7,191,1998,12/05/2021,3,0,3,19.35
1,238,1621,20/05/2021,39,0,1,6.52
7,61,1633,18/05/2021,39,1,6,39.12
2,230,1168,15/05/2021,44,1,5,34.449999999999996
7,135,1632,18/05/2021,44,0,3,20.669999999999998
5,314,1942,14/05/2021,44,1,4,27.56
2,324,1399,15/05/2021,4,0,2,14.28
6,124,1803,22/05/2021,4,0,7,49.98
1,9,2000,12/05/2021,4,1,2,14.28
7,323,1170,15/05/2021,40,1,1,7.5
5,114,1390,13/05/2021,40,0,1,7.5
6,301,1452,04/05/2021,40,0,6,45.0
2,103,1564,27/05/2021,40,0,3,22.5
4,283,1580,11/05/2021,40,0,2,15.0
7,61,1633,18/05/2021,40,1,7,52.5
3,339,1927,30/05/2021,40,0,10,75.0
2,313,1930,14/05/2021,40,1,9,67.5
6,53,1664,06/05/2021,51,0,8,62.4
4,159,1900,29/05/2021,51,0,8,62.4
6,61,1990,06/05/2021,51,0,2,15.6
1,240,1252,08/05/2021,46,0,8,63.92
4,289,1496,08/05/2021,46,0,2,15.98
6,208,1536,29/05/2021,46,0,9,71.91
4,330,1802,22/05/2021,46,0,3,23.97
2,230,1168,15/05/2021,2,1,6,259.56
6,328,1440,19/05/2021,2,1,7,302.82
4,164,1593,18/05/2021,2,0,10,432.59999999999997
6,154,1926,30/05/2021,2,0,1,43.26
6,38,1128,19/05/2021,34,0,6,539.8199999999999
1,258,1225,04/05/2021,34,1,8,719.76
7,322,1525,19/05/2021,34,0,8,719.76
3,316,1588,14/05/2021,34,0,10,899.7
1,330,1879,20/05/2021,34,1,4,359.88
6,285,1931,14/05/2021,34,0,9,809.73
1,66,1989,06/05/2021,34,0,5,449.85
6,331,2034,20/05/2021,34,1,11,989.67
4,158,2085,22/05/2021,34,0,2,179.94
2,312,1393,13/05/2021,22,0,3,17.97
4,295,1545,07/05/2021,22,0,6,35.94
1,325,1575,16/05/2021,22,0,9,53.910000000000004
6,326,1594,18/05/2021,22,0,6,35.94
3,26,1622,20/05/2021,22,0,7,41.93
7,240,1629,18/05/2021,22,0,7,41.93
4,234,1712,11/05/2021,22,0,3,17.97
7,322,1799,15/05/2021,22,1,6,35.94
5,314,1942,14/05/2021,22,1,9,53.910000000000004
6,104,2099,02/05/2021,22,1,11,65.89
3,96,1434,18/05/2021,33,0,6,119.64000000000001
3,23,1546,07/05/2021,33,0,7,139.58
1,238,1621,20/05/2021,33,0,8,159.52
6,301,1843,12/05/2021,33,0,4,79.76
6,285,1931,14/05/2021,33,0,4,79.76
5,217,1999,12/05/2021,33,0,10,199.4
7,276,2036,02/05/2021,33,0,5,99.7
7,201,2071,04/05/2021,33,0,5,99.7
4,193,2105,30/05/2021,33,0,11,219.34
6,38,1430,06/05/2021,8,0,9,413.01
7,61,1633,18/05/2021,8,1,5,229.45
2,139,1657,14/05/2021,8,0,7,321.23
4,30,1847,12/05/2021,8,1,8,367.12
6,40,1877,19/05/2021,8,1,2,91.78
3,338,1902,29/05/2021,8,1,8,367.12
1,9,2000,12/05/2021,8,1,4,183.56
2,311,1358,13/05/2021,42,0,6,1012.56
6,38,1430,06/05/2021,42,0,8,1350.08
4,289,1496,08/05/2021,42,0,1,168.76
2,76,1631,18/05/2021,42,0,3,506.28
6,153,1804,22/05/2021,42,1,3,506.28
4,177,1846,12/05/2021,42,1,11,1856.36
4,57,1860,19/05/2021,42,0,10,1687.6
7,167,1065,28/05/2021,52,0,11,720.39
1,240,1252,08/05/2021,52,0,9,589.41
5,143,1383,02/05/2021,52,0,10,654.9
6,182,1391,13/05/2021,52,1,8,523.92
3,23,1546,07/05/2021,52,0,7,458.42999999999995
6,308,1665,06/05/2021,52,1,3,196.46999999999997
4,226,1740,18/05/2021,52,0,6,392.93999999999994
6,301,1843,12/05/2021,52,0,11,720.39
1,330,1879,20/05/2021,52,1,8,523.92
1,259,1988,06/05/2021,52,0,10,654.9
2,122,2103,30/05/2021,52,0,10,654.9
3,247,1127,19/05/2021,58,1,10,1299.9
4,319,1147,14/05/2021,58,0,1,129.99
3,23,1546,07/05/2021,58,0,5,649.95
5,302,1845,12/05/2021,58,0,8,1039.92
5,315,1945,14/05/2021,58,0,6,779.94
7,191,1998,12/05/2021,58,0,10,1299.9
7,323,1170,15/05/2021,50,1,5,397.29999999999995
7,302,1371,04/05/2021,50,1,7,556.2199999999999
3,263,1724,19/05/2021,50,0,5,397.29999999999995
3,338,1902,29/05/2021,50,1,6,476.76
2,312,1393,13/05/2021,6,0,2,31.28
4,177,1846,12/05/2021,6,1,2,31.28
3,247,1127,19/05/2021,13,1,4,347.96
1,258,1225,04/05/2021,13,1,2,173.98
7,71,1374,04/05/2021,13,0,8,695.92
5,143,1383,02/05/2021,13,0,5,434.95
7,79,1400,15/05/2021,13,0,9,782.91
3,229,1439,19/05/2021,13,0,3,260.96999999999997
4,289,1496,08/05/2021,13,0,11,956.89
6,153,1804,22/05/2021,13,1,7,608.93
7,296,1943,14/05/2021,13,1,8,695.92
5,315,1945,14/05/2021,13,0,1,86.99
6,304,1224,04/05/2021,17,0,5,1784.95
1,315,1470,27/05/2021,17,1,1,356.99
7,323,1170,15/05/2021,26,1,5,2298.35
7,317,1200,14/05/2021,26,0,5,2298.35
2,311,1358,13/05/2021,26,0,10,4596.7
3,81,1548,07/05/2021,26,0,4,1838.68
5,282,1881,20/05/2021,26,0,3,1379.01
3,93,1925,30/05/2021,26,0,2,919.34
3,183,1928,14/05/2021,26,0,3,1379.01
4,320,1968,14/05/2021,26,0,5,2298.35
4,98,1148,14/05/2021,56,1,6,2707.62
2,312,1393,13/05/2021,56,0,10,4512.7
7,322,1525,19/05/2021,56,0,11,4963.969999999999
6,261,1696,23/05/2021,56,0,2,902.54
7,322,1799,15/05/2021,56,1,1,451.27
1,259,1988,06/05/2021,56,0,1,451.27
7,167,1065,28/05/2021,27,0,10,2975.0
3,141,1526,03/05/2021,27,1,2,595.0
4,30,1847,12/05/2021,27,1,10,2975.0
6,154,1926,30/05/2021,27,0,5,1487.5
3,339,1927,30/05/2021,27,0,5,1487.5
3,183,1928,14/05/2021,27,0,5,1487.5
3,213,1941,14/05/2021,27,0,1,297.5
4,158,2085,22/05/2021,27,0,9,2677.5
4,4,2100,02/05/2021,27,0,11,3272.5
6,304,1224,04/05/2021,12,0,6,2385.2400000000002
1,161,1579,11/05/2021,12,0,9,3577.86
2,250,1592,18/05/2021,12,0,11,4372.9400000000005
1,238,1621,20/05/2021,12,0,2,795.08
4,222,1666,06/05/2021,12,0,9,3577.86
6,12,2072,04/05/2021,12,0,10,3975.4
4,193,2105,30/05/2021,12,0,4,1590.16
6,38,1430,06/05/2021,18,0,9,5917.95
4,164,1593,18/05/2021,18,0,10,6575.5
6,326,1594,18/05/2021,18,0,10,6575.5
1,321,1929,14/05/2021,18,0,3,1972.6499999999999
1,258,1225,04/05/2021,23,1,8,6476.48
2,312,1393,13/05/2021,23,0,1,809.56
5,106,2044,26/05/2021,23,0,8,6476.48
6,12,2072,04/05/2021,23,0,4,3238.24
3,135,1073,24/06/2021,14,0,7,420.49
1,347,1098,10/06/2021,14,1,11,660.77
2,264,1116,08/06/2021,14,1,9,540.63
6,220,1601,11/06/2021,14,0,1,60.07
4,173,2143,01/06/2021,14,0,5,300.35
4,107,1502,10/06/2021,31,0,9,339.75
2,345,1577,19/06/2021,31,1,7,264.25
5,364,1608,25/06/2021,31,1,7,264.25
3,360,1638,18/06/2021,31,1,1,37.75
2,232,1676,29/06/2021,31,0,5,188.75
5,148,1882,03/06/2021,31,1,5,188.75
5,21,2011,16/06/2021,31,0,4,151.0
2,332,2089,22/06/2021,31,0,4,151.0
2,362,1520,29/06/2021,45,0,4,387.28
2,151,1792,12/06/2021,45,1,6,580.92
2,348,2090,10/06/2021,45,0,11,1065.02
1,347,1098,10/06/2021,29,1,11,476.19
7,331,1120,09/06/2021,29,1,4,173.16
7,34,1378,17/06/2021,29,1,10,432.9
2,10,1691,01/06/2021,29,0,5,216.45
6,127,1820,26/06/2021,29,0,3,129.87
4,216,1957,03/06/2021,29,1,8,346.32
2,158,2159,08/06/2021,29,1,2,86.58
1,44,2166,21/06/2021,29,0,5,216.45
6,182,1117,08/06/2021,35,1,8,166.96
1,174,1257,21/06/2021,35,1,11,229.57000000000002
5,85,1850,04/06/2021,35,1,2,41.74
7,242,2056,19/06/2021,35,1,10,208.70000000000002
4,333,1159,20/06/2021,57,0,8,125.52
3,198,1415,16/06/2021,57,0,6,94.14
4,106,1425,22/06/2021,57,1,3,47.07
2,345,1577,19/06/2021,57,1,10,156.9
7,362,1578,19/06/2021,57,0,11,172.59
5,355,1649,16/06/2021,57,0,10,156.9
2,332,2089,22/06/2021,57,0,9,141.21
3,20,2158,08/06/2021,57,0,1,15.69
2,264,1112,10/06/2021,36,1,8,70.4
2,167,1150,20/06/2021,36,0,6,52.800000000000004
3,354,1151,16/06/2021,36,0,5,44.0
7,253,1163,26/06/2021,36,0,2,17.6
3,22,1237,13/06/2021,36,0,1,8.8
4,106,1425,22/06/2021,36,1,2,17.6
4,352,1443,15/06/2021,36,0,2,17.6
1,353,1673,29/06/2021,36,1,9,79.2
7,353,1785,15/06/2021,36,1,11,96.80000000000001
6,127,1820,26/06/2021,36,0,7,61.60000000000001
7,342,1949,03/06/2021,36,0,1,8.8
4,216,1957,03/06/2021,36,1,9,79.2
7,331,1120,09/06/2021,48,1,2,5.2
7,367,1192,29/06/2021,48,0,3,7.800000000000001
7,43,1412,29/06/2021,48,0,11,28.6
6,333,1640,10/06/2021,48,0,5,13.0
1,235,2010,16/06/2021,48,1,10,26.0
1,249,2087,10/06/2021,48,0,9,23.400000000000002
2,332,2089,22/06/2021,48,0,5,13.0
6,131,1074,03/06/2021,5,0,9,90.0
6,223,1191,29/06/2021,5,0,6,60.0
4,350,1511,11/06/2021,5,0,11,110.0
2,345,1577,19/06/2021,5,1,10,100.0
1,114,2040,26/06/2021,5,1,8,80.0
5,134,1118,08/06/2021,32,0,6,119.94
5,65,1416,16/06/2021,32,1,11,219.89
6,33,1597,11/06/2021,32,0,10,199.89999999999998
3,305,1674,29/06/2021,32,0,2,39.98
1,369,1736,30/06/2021,32,1,7,139.92999999999998
1,356,1152,16/06/2021,37,0,9,2380.14
4,207,1298,25/06/2021,37,0,10,2644.6
1,43,1754,20/06/2021,37,0,1,264.46
5,132,1832,29/06/2021,37,0,4,1057.84
5,6,1884,03/06/2021,37,0,4,1057.84
4,75,2157,01/06/2021,37,0,7,1851.2199999999998
5,318,2165,21/06/2021,37,0,10,2644.6
6,131,1074,03/06/2021,20,0,2,1125.8
1,241,1321,26/06/2021,20,0,3,1688.6999999999998
6,220,1601,11/06/2021,20,0,8,4503.2
3,48,1849,04/06/2021,20,0,11,6191.9
3,146,1327,01/06/2021,25,0,3,1392.8700000000001
5,65,1416,16/06/2021,25,1,2,928.58
5,132,1832,29/06/2021,25,0,7,3250.03
2,332,2089,22/06/2021,25,0,2,928.58
4,75,2157,01/06/2021,25,0,10,4642.900000000001
5,197,1377,22/06/2021,47,0,11,1378.6299999999999
2,72,1599,11/06/2021,47,1,10,1253.3
7,298,1685,02/06/2021,47,1,1,125.33
2,44,1693,26/06/2021,47,0,1,125.33
6,340,1160,20/06/2021,41,0,10,6053.9
5,85,1442,12/06/2021,41,1,9,5448.51
5,68,1783,15/06/2021,41,0,3,1816.17
4,24,1958,03/06/2021,41,1,5,3026.95
1,356,1152,16/06/2021,19,0,1,897.65
7,338,1405,12/06/2021,19,0,5,4488.25
1,43,1754,20/06/2021,19,0,10,8976.5
4,250,1773,26/06/2021,19,0,7,6283.55
1,259,2152,02/06/2021,19,1,6,5385.9
5,318,2165,21/06/2021,19,0,1,897.65
1,212,1296,25/06/2021,16,0,9,941.22
3,349,1331,11/06/2021,16,0,8,836.64
5,68,1783,15/06/2021,16,0,7,732.06
1,359,1819,26/06/2021,16,1,6,627.48
2,158,2159,08/06/2021,16,1,9,941.22
6,357,2169,17/06/2021,16,1,11,1150.3799999999999
6,340,1160,20/06/2021,55,0,9,51.21
7,359,1380,17/06/2021,55,1,2,11.38
5,21,1532,02/06/2021,55,1,5,28.450000000000003
5,148,1833,29/06/2021,55,1,5,28.450000000000003
1,259,2152,02/06/2021,55,1,9,51.21
2,264,1116,08/06/2021,1,1,8,26.64
3,329,1149,20/06/2021,1,0,3,9.99
5,337,1153,16/06/2021,1,0,6,19.98
5,306,1240,12/06/2021,1,0,11,36.63
6,50,1675,29/06/2021,1,1,11,36.63
1,235,2010,16/06/2021,1,1,3,9.99
2,158,2159,08/06/2021,1,1,4,13.32
5,274,1091,30/06/2021,53,0,3,8.07
7,123,1403,12/06/2021,53,0,2,5.38
1,359,1819,26/06/2021,53,1,11,29.59
7,361,1907,18/06/2021,53,0,4,10.76
6,328,1328,10/06/2021,59,0,1,4.5
7,34,1378,17/06/2021,59,1,11,49.5
2,345,1577,19/06/2021,59,1,5,22.5
2,370,1734,30/06/2021,59,0,6,27.0
7,361,1907,18/06/2021,59,0,2,9.0
3,204,1080,08/06/2021,15,0,2,11.0
7,359,1380,17/06/2021,15,1,4,22.0
7,23,1447,04/06/2021,15,1,10,55.0
7,362,1578,19/06/2021,15,0,3,16.5
1,164,1690,01/06/2021,15,1,8,44.0
5,256,1818,30/06/2021,15,0,7,38.5
3,48,1849,04/06/2021,15,0,10,55.0
5,6,1884,03/06/2021,15,0,6,33.0
4,173,2143,01/06/2021,15,0,6,33.0
3,20,2158,08/06/2021,15,0,4,22.0
1,341,1154,16/06/2021,9,0,1,2.69
4,124,1234,20/06/2021,9,1,10,26.9
1,212,1296,25/06/2021,9,0,3,8.07
5,159,1574,24/06/2021,9,0,1,2.69
2,72,1599,11/06/2021,9,1,4,10.76
7,177,1954,03/06/2021,9,1,4,10.76
1,55,1099,10/06/2021,10,0,5,24.35
5,134,1118,08/06/2021,10,0,7,34.09
1,203,1241,12/06/2021,10,0,10,48.7
3,216,1251,11/06/2021,10,0,2,9.74
7,338,1405,12/06/2021,10,0,5,24.35
4,106,1425,22/06/2021,10,1,7,34.09
2,232,1676,29/06/2021,10,0,11,53.57
3,299,1764,09/06/2021,10,0,5,24.35
4,194,1784,15/06/2021,10,0,7,34.09
6,127,1820,26/06/2021,10,0,9,43.83
6,132,1831,29/06/2021,10,1,11,53.57
7,361,1907,18/06/2021,10,0,10,48.7
2,351,2088,13/06/2021,10,1,4,19.48
2,348,2090,10/06/2021,10,0,6,29.22
6,357,2169,17/06/2021,10,1,10,48.7
5,134,1118,08/06/2021,11,0,2,19.98
3,354,1151,16/06/2021,11,0,3,29.97
7,338,1405,12/06/2021,11,0,7,69.93
2,12,1573,24/06/2021,11,0,5,49.95
3,360,1638,18/06/2021,11,1,11,109.89
1,43,1754,20/06/2021,11,0,1,9.99
2,314,1852,03/06/2021,11,1,11,109.89
7,361,1907,18/06/2021,11,0,6,59.94
7,242,2056,19/06/2021,11,1,2,19.98
2,46,1066,17/06/2021,28,1,4,31.2
3,168,1122,15/06/2021,28,1,5,39.0
1,356,1152,16/06/2021,28,0,5,39.0
1,73,1186,04/06/2021,28,0,1,7.8
5,269,1245,24/06/2021,28,0,10,78.0
3,88,1297,25/06/2021,28,0,6,46.8
1,346,1766,10/06/2021,28,1,5,39.0
6,266,1158,26/06/2021,7,0,3,7.949999999999999
1,73,1186,04/06/2021,7,0,7,18.55
3,280,1324,16/06/2021,7,0,6,15.899999999999999
7,123,1403,12/06/2021,7,0,2,5.3
7,298,1685,02/06/2021,7,1,5,13.25
1,164,1690,01/06/2021,7,1,10,26.5
2,301,2042,26/06/2021,7,1,4,10.6
3,255,1333,11/06/2021,54,1,9,22.95
5,149,1376,19/06/2021,54,1,10,25.5
4,352,1443,15/06/2021,54,0,11,28.049999999999997
4,107,1502,10/06/2021,54,0,10,25.5
6,220,1601,11/06/2021,54,0,4,10.2
3,48,1849,04/06/2021,54,0,1,2.55
7,123,1403,12/06/2021,49,0,7,18.55
2,292,1424,22/06/2021,49,0,1,2.65
6,50,1675,29/06/2021,49,1,11,29.15
2,44,1693,26/06/2021,49,0,1,2.65
2,170,1951,03/06/2021,49,1,2,5.3
7,34,1378,17/06/2021,38,1,4,11.2
4,350,1511,11/06/2021,38,0,8,22.4
3,272,1549,06/06/2021,38,0,7,19.599999999999998
5,364,1608,25/06/2021,38,1,9,25.2
3,299,1106,29/06/2021,30,0,6,23.82
6,328,1328,10/06/2021,30,0,8,31.76
7,108,1414,16/06/2021,30,0,8,31.76
5,364,1608,25/06/2021,30,1,1,3.97
6,133,1689,08/06/2021,30,0,9,35.730000000000004
1,359,1819,26/06/2021,30,1,4,15.88
7,177,1954,03/06/2021,30,1,1,3.97
5,21,2011,16/06/2021,30,0,4,15.88
4,173,2143,01/06/2021,30,0,4,15.88
2,158,2159,08/06/2021,30,1,1,3.97
1,55,1099,10/06/2021,43,0,8,38.96
5,277,1216,02/06/2021,43,0,9,43.83
3,349,1331,11/06/2021,43,0,10,48.7
4,248,1402,12/06/2021,43,0,8,38.96
5,65,1416,16/06/2021,43,1,6,29.22
2,362,1520,29/06/2021,43,0,9,43.83
5,340,1692,01/06/2021,43,1,1,4.87
5,68,1783,15/06/2021,43,0,7,34.09
7,342,1949,03/06/2021,43,0,3,14.61
1,330,2039,26/06/2021,43,0,5,24.35
1,259,2152,02/06/2021,43,1,3,14.61
1,73,1186,04/06/2021,60,0,2,10.34
5,65,1416,16/06/2021,60,1,4,20.68
2,292,1424,22/06/2021,60,0,6,31.02
7,273,1598,11/06/2021,60,0,6,31.02
5,6,1884,03/06/2021,60,0,7,36.19
7,361,1907,18/06/2021,60,0,2,10.34
3,168,1122,15/06/2021,24,1,8,45.36
7,338,1405,12/06/2021,24,0,3,17.009999999999998
7,23,1447,04/06/2021,24,1,7,39.69
5,355,1649,16/06/2021,24,0,11,62.37
1,330,2039,26/06/2021,24,0,6,34.019999999999996
3,20,2158,08/06/2021,24,0,4,22.68
4,195,1246,24/06/2021,21,1,10,59.900000000000006
6,328,1328,10/06/2021,21,0,1,5.99
7,123,1403,12/06/2021,21,0,2,11.98
3,365,1521,26/06/2021,21,0,1,5.99
5,270,1550,06/06/2021,21,1,5,29.950000000000003
2,10,1691,01/06/2021,21,0,10,59.900000000000006
1,346,1766,10/06/2021,21,1,2,11.98
5,256,1818,30/06/2021,21,0,11,65.89
1,249,2087,10/06/2021,21,0,3,17.97
