CreatedDate,Id,IsDeleted,AccountId,IsPrivate,Name,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,PushCount,LastStageChangeDate,FiscalQuarter,FiscalYear,Fiscal,ContactId,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask,LastAmountChangedHistoryId,LastCloseDateChangedHistoryId,DeliveryInstallationStatus__c,TrackingNumber__c,OrderNumber__c,CurrentGenerators__c,MainCompetitors__c,StageName
29/11/2022,0068d000002OrbuAAC,FALSE,0018d000007K0NnAAK,FALSE,scale back-end infomediaries,188820,20,37764,250,09/12/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002X3YhAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWdbAAG,,,,,,,Closed Won
26/03/2022,0068d000002OrbvAAC,FALSE,0018d000007K0P8AAK,FALSE,morph virtual markets,638070,90,574263,1133,26/11/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D6AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWc5AAG,,,,,,,Negotiation/Review
31/03/2022,0068d000002OrbxAAC,FALSE,0018d000007K0NzAAK,FALSE,cultivate killer e-commerce,398500,100,398500,411,02/07/2022,,,,TRUE,TRUE,Closed,Closed,,TRUE,01s8d00000325vsAAA,0058d000002C3D8AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWc6AAG,,,,,,,Value Proposition
07/10/2022,0068d000002OrbyAAC,FALSE,0018d000007K0PDAA0,FALSE,scale compelling e-commerce,471150,50,235575,658,17/10/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D7AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWc7AAG,,,,,,,Closed Won
02/06/2022,0068d000002OrbzAAC,FALSE,0018d000007K0NrAAK,FALSE,iterate intuitive paradigms,525980,60,315588,649,12/06/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002X3YnAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWc8AAG,,,,,,,Closed Won
26/02/2022,0068d000002Orc0AAC,FALSE,0018d000007K0OQAA0,FALSE,mesh 24/365 systems,174000,10,17400,58,08/03/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3CxAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWc9AAG,,,,,,,Closed Won
23/03/2022,0068d000002Orc1AAC,FALSE,0018d000007K0OBAA0,FALSE,harness visionary networks,907520,100,907520,1466,02/04/2022,,,,TRUE,TRUE,Closed,Closed,,TRUE,01s8d00000325vsAAA,0058d000002C3DAAA0,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWcAAAW,,,,,,,Closed Won
10/01/2022,0068d000002Orc2AAC,FALSE,0018d000007K0O6AAK,FALSE,reintermediate user-centric relationships,156940,0,0,266,20/01/2022,,,,TRUE,FALSE,Omitted,Omitted,,TRUE,01s8d00000325vsAAA,0058d000002C3D3AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWeqAAG,,,,,,,Closed Won
28/02/2022,0068d000002Orc3AAC,FALSE,0018d000007K0NpAAK,FALSE,streamline scalable bandwidth,682380,75,511785,1147,10/03/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D1AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWcBAAW,,,,,,,Closed Won
27/03/2022,0068d000002Orc4AAC,FALSE,0018d000007K0OcAAK,FALSE,engineer revolutionary relationships,110920,70,77644,188,06/04/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3DEAA0,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWezAAG,,,,,,,Closed Lost
10/05/2022,0068d000002Orc5AAC,FALSE,0018d000007K0NqAAK,FALSE,implement sticky interfaces,498310,75,373732.5,667,24/10/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002X3YlAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWdcAAG,,,,,,,Qualification
27/07/2022,0068d000002Orc7AAC,FALSE,0018d000007WiGVAA0,FALSE,implement back-end interfaces,469190,75,351892.5,711,06/08/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D2AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWcDAAW,,,,,,,Closed Lost
31/03/2022,0068d000002Orc8AAC,FALSE,0018d000007K0OZAA0,FALSE,optimize global users,413140,10,41314,655,22/09/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D7AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWcEAAW,,,,,,,Closed Lost
03/03/2022,0068d000002Orc9AAC,FALSE,0018d000007K0PQAA0,FALSE,repurpose wireless functionalities,110000,70,77000,86,09/10/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D1AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWeOAAW,,,,,,,Closed Lost
23/07/2022,0068d000002OrcAAAS,FALSE,0018d000007K0PDAA0,FALSE,reinvent rich infrastructures,426500,0,0,710,02/08/2022,,,,TRUE,FALSE,Omitted,Omitted,,TRUE,01s8d00000325vsAAA,0058d000002X3YhAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWcFAAW,,,,,,,Closed Won
12/03/2022,0068d000002OrcBAAS,FALSE,0018d000007K0NWAA0,FALSE,synthesize mission-critical communities,550840,60,330504,774,16/11/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002X3YiAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWcGAAW,,,,,,,Qualification
01/05/2022,0068d000002OrcCAAS,FALSE,0018d000007K0NmAAK,FALSE,enhance magnetic web services,103390,10,10339,211,06/06/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3CyAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWcHAAW,,,,,,,Qualification
25/02/2022,0068d000002OrcDAAS,FALSE,0018d000007K0OSAA0,FALSE,engage 24/365 web services,363180,20,72636,496,07/03/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3DDAA0,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWcIAAW,,,,,,,Closed Won
07/03/2022,0068d000002OrcEAAS,FALSE,0018d000007K0PVAA0,FALSE,implement interactive niches,624130,50,312065,1103,17/03/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C2lpAAC,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWcJAAW,,,,,,,Closed Lost
08/04/2022,0068d000002OrcFAAS,FALSE,0018d000007K0OtAAK,FALSE,unleash synergistic experiences,526560,10,52656,946,26/09/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002X3YlAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWddAAG,,,,,,,Closed Lost
05/04/2022,0068d000002OrcGAAS,FALSE,0018d000007K0OHAA0,FALSE,e-enable scalable initiatives,633340,90,570006,847,17/08/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D4AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWcKAAW,,,,,,,Negotiation/Review
04/03/2022,0068d000002OrcJAAS,FALSE,0018d000007K0OEAA0,FALSE,productize out-of-the-box deliverables,251270,10,25127,453,15/09/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C2lpAAC,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWcMAAW,,,,,,,Negotiation/Review
21/11/2022,0068d000002OrcKAAS,FALSE,0018d000007WiGMAA0,FALSE,productize seamless content,25000,60,15000,25,06/12/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D3AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWf0AAG,,,,,,,Qualification
08/03/2022,0068d000002OrcLAAS,FALSE,0018d000007K0P1AAK,FALSE,unleash distributed e-markets,526320,75,394740,906,18/06/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3CyAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWdeAAG,,,,,,,Qualification
24/08/2022,0068d000002OrcMAAS,FALSE,0018d000007K0OnAAK,FALSE,revolutionize viral action-items,822740,20,164548,1250,03/09/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D4AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWcNAAW,,,,,,,Closed Won
16/06/2022,0068d000002OrcNAAS,FALSE,0018d000007K0OTAA0,FALSE,harness integrated eyeballs,311730,10,31173,439,26/06/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3CyAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWePAAW,,,,,,,Closed Lost
11/02/2022,0068d000002OrcOAAS,FALSE,0018d000007K0OtAAK,FALSE,incentivize enterprise platforms,32000,100,32000,32,21/02/2022,,,,TRUE,TRUE,Closed,Closed,,TRUE,01s8d00000325vsAAA,0058d000002X3YhAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWdfAAG,,,,,,,Closed Won
11/04/2022,0068d000002OrcPAAS,FALSE,0018d000007K0PAAA0,FALSE,syndicate collaborative methodologies,195020,20,39004,208,17/05/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D7AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWcOAAW,,,,,,,Closed Won
13/02/2022,0068d000002OrcQAAS,FALSE,0018d000007K0PcAAK,FALSE,matrix enterprise markets,491250,100,491250,669,23/02/2022,,,,TRUE,TRUE,Closed,Closed,,TRUE,01s8d00000325vsAAA,0058d000002X3YnAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWcPAAW,,,,,,,Closed Won
26/02/2022,0068d000002OrcRAAS,FALSE,0018d000007K0OBAA0,FALSE,e-enable robust channels,328240,10,32824,327,14/08/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3CzAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWcQAAW,,,,,,,Qualification
12/01/2022,0068d000002OrcSAAS,FALSE,0018d000007K0NgAAK,FALSE,benchmark viral communities,636840,0,0,918,22/01/2022,,,,TRUE,FALSE,Omitted,Omitted,,TRUE,01s8d00000325vsAAA,0058d000002C3CyAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWcRAAW,,,,,,,Closed Won
10/04/2022,0068d000002OrcTAAS,FALSE,0018d000007K0OxAAK,FALSE,enable visionary relationships,412370,75,309277.5,631,20/08/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D7AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWcSAAW,,,,,,,Closed Lost
24/03/2022,0068d000002OrcUAAS,FALSE,0018d000007K0OeAAK,FALSE,redefine user-centric metrics,629640,75,472230,800,03/04/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D5AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWcTAAW,,,,,,,Closed Won
15/03/2022,0068d000002OrcVAAS,FALSE,0018d000007K0NkAAK,FALSE,transform collaborative methodologies,266800,10,26680,417,18/06/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3DAAA0,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWcUAAW,,,,,,,Negotiation/Review
01/04/2022,0068d000002OrcWAAS,FALSE,0018d000007K0OOAA0,FALSE,deploy rich e-markets,722800,70,505960,765,03/10/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D8AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWeQAAW,,,,,,,Closed Lost
15/03/2022,0068d000002OrcXAAS,FALSE,0018d000007K0NtAAK,FALSE,deliver sticky e-services,833440,20,166688,1448,31/03/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D3AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWcWAAW,,,,,,,Prospecting
05/05/2022,0068d000002OrcYAAS,FALSE,0018d000007K0PDAA0,FALSE,target integrated infomediaries,465530,60,279318,786,10/08/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002X3YlAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWdgAAG,,,,,,,Closed Won
31/03/2022,0068d000002OrcZAAS,FALSE,0018d000007K0OBAA0,FALSE,generate collaborative functionalities,234100,100,234100,418,02/08/2022,,,,TRUE,TRUE,Closed,Closed,,TRUE,01s8d00000325vsAAA,0058d000002C3D0AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWcXAAW,,,,,,,Value Proposition
02/04/2022,0068d000002OrcbAAC,FALSE,0018d000007K0PAAA0,FALSE,integrate dynamic infrastructures,309970,10,30997,472,25/04/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3DDAA0,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWeRAAW,,,,,,,Closed Won
07/03/2022,0068d000002OrccAAC,FALSE,0018d000007K0NUAA0,FALSE,deliver vertical mindshare,473710,75,355282.5,566,17/03/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3DCAA0,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWcZAAW,,,,,,,Closed Lost
01/06/2022,0068d000002OrcdAAC,FALSE,0018d000007K0OaAAK,FALSE,facilitate interactive action-items,,60,,,11/06/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,FALSE,01s8d00000325vsAAA,0058d000002C3D0AAK,0058d000002C2lpAAC,02/03/2022 15:52,0058d000002C2lpAAC,02/03/2022 15:52,,0,,2,2022,2022 2,,,,FALSE,FALSE,,,,,,,,Closed Won
05/03/2022,0068d000002OrceAAC,FALSE,0018d000007K0OMAA0,FALSE,reinvent value-added platforms,281910,60,169146,479,15/04/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3CyAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWdhAAG,,,,,,,Closed Lost
25/03/2022,0068d000002OrcfAAC,FALSE,0018d000007K0OJAA0,FALSE,recontextualize global functionalities,295880,90,266292,316,04/04/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002X3YiAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWdiAAG,,,,,,,Closed Lost
04/03/2022,0068d000002OrcgAAC,FALSE,0018d000007K0PUAA0,FALSE,engage value-added portals,709700,10,70970,766,20/06/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D4AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWcaAAG,,,,,,,Closed Won
10/03/2022,0068d000002OrchAAC,FALSE,0018d000007K0NYAA0,FALSE,matrix leading-edge metrics,718720,50,359360,867,26/10/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3DCAA0,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWcbAAG,,,,,,,Value Proposition
27/09/2022,0068d000002OrciAAC,FALSE,0018d000007K0OcAAK,FALSE,leverage B2C applications,211440,10,21144,229,07/10/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D6AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWdjAAG,,,,,,,Closed Lost
20/03/2022,0068d000002OrcjAAC,FALSE,0018d000007K0NUAA0,FALSE,visualize leading-edge mindshare,403640,70,282548,589,22/04/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D8AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWdkAAG,,,,,,,Closed Won
24/10/2022,0068d000002OrclAAC,FALSE,0018d000007K0PKAA0,FALSE,engineer out-of-the-box niches,120000,100,120000,40,03/11/2022,,,,TRUE,TRUE,Closed,Closed,,TRUE,01s8d00000325vsAAA,0058d000002C3DCAA0,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWdmAAG,,,,,,,Closed Lost
30/01/2022,0068d000002OrcmAAC,FALSE,0018d000007K0OMAA0,FALSE,iterate integrated initiatives,298350,60,179010,489,09/02/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002X3YnAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWdnAAG,,,,,,,Closed Lost
07/02/2022,0068d000002OrcnAAC,FALSE,0018d000007K0NgAAK,FALSE,integrate real-time experiences,401630,100,401630,546,17/02/2022,,,,TRUE,TRUE,Closed,Closed,,TRUE,01s8d00000325vsAAA,0058d000002C3D9AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWccAAG,,,,,,,Closed Won
23/05/2022,0068d000002OrcqAAC,FALSE,0018d000007K0PTAA0,FALSE,productize best-of-breed portals,319490,100,319490,292,02/06/2022,,,,TRUE,TRUE,Closed,Closed,,TRUE,01s8d00000325vsAAA,0058d000002C3CxAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWeTAAW,,,,,,,Closed Lost
26/12/2021,0068d000002OrcrAAC,FALSE,0018d000007K0OfAAK,FALSE,synthesize strategic web services,491840,90,442656,846,05/01/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3DDAA0,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWdpAAG,,,,,,,Closed Lost
23/07/2022,0068d000002OrcsAAC,FALSE,0018d000007K0OyAAK,FALSE,matrix vertical action-items,280740,10,28074,342,07/08/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D5AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWdqAAG,,,,,,,Qualification
20/05/2022,0068d000002OrctAAC,FALSE,0018d000007K061AAC,FALSE,incentivize distributed paradigms,744510,60,446706,931,29/11/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3DCAA0,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWcdAAG,,,,,,,Negotiation/Review
25/03/2022,0068d000002OrcuAAC,FALSE,0018d000007K0OsAAK,FALSE,engineer back-end interfaces,368280,10,36828,477,22/09/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D7AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWceAAG,,,,,,,Qualification
31/05/2022,0068d000002OrcvAAC,FALSE,0018d000007K0OQAA0,FALSE,morph viral e-business,1091920,75,818940,1305,13/08/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002X3YiAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWcfAAG,,,,,,,Closed Lost
14/04/2022,0068d000002OrczAAC,FALSE,0018d000007K0P7AAK,FALSE,reintermediate granular technologies,366710,20,73342,593,24/04/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C2lpAAC,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWcgAAG,,,,,,,Closed Won
28/02/2022,0068d000002Ord1AAC,FALSE,0018d000007K0OkAAK,FALSE,incubate world-class systems,483550,70,338485,550,29/10/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D1AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWeUAAW,,,,,,,Value Proposition
15/03/2022,0068d000002Ord2AAC,FALSE,0018d000007K0OGAA0,FALSE,streamline world-class experiences,561360,10,56136,747,16/04/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D4AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWchAAG,,,,,,,Closed Won
01/10/2022,0068d000002Ord3AAC,FALSE,0018d000007K0NiAAK,FALSE,seize back-end initiatives,425290,20,85058,681,11/10/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3DCAA0,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWciAAG,,,,,,,Closed Won
